"","game","platform","publisher","NA_Sales","Total_Sales","Release_Date","PAL_Sales","JP_Sales","Other_Sales"
"7630","Classic NES Series: Excitebike    ","GBA","Nintendo  ","0.11m","0.25m","02nd Jun 04  ","0.04m","0.10m","0.01m"
"7631","The Dukes of Hazzard: Return of the General Lee    ","PS2","Ubisoft  ","0.11m","0.21m","28th Sep 04  ","0.08m","N/A","0.03m"
"7632","Spyro: A Hero's Tail    ","XB","VU Games  ","0.11m","0.14m","03rd Nov 04  ","0.03m","N/A","0.01m"
"7633","Karaoke Revolution Presents American Idol Encore 2    ","PS3","Konami  ","0.11m","0.12m","18th Nov 08  ","N/A","N/A","0.01m"
"7634","Guilty Gear Xrd: Sign    ","PS4","Aksys Games  ","0.11m","0.17m","16th Dec 14  ","N/A","0.04m","0.02m"
"7635","Medal of Honor: Infiltrator    ","GBA","Electronic Arts  ","0.11m","0.15m","17th Nov 03  ","0.04m","N/A","0.00m"
"7636","Crash 'N' Burn    ","PS2","Eidos Interactive  ","0.11m","0.21m","15th Nov 04  ","0.08m","N/A","0.03m"
"7637","Teenage Mutant Ninja Turtles: Smash-Up    ","PS2","Ubisoft  ","0.11m","0.21m","22nd Sep 09  ","0.08m","N/A","0.03m"
"7638","Big Beach Sports 2    ","Wii","THQ  ","0.11m","0.25m","06th Jul 10  ","0.12m","N/A","0.03m"
"7639","Top Spin 3    ","DS","2K Sports  ","0.11m","0.14m","23rd Jun 08  ","0.02m","N/A","0.01m"
"7640","Dance Paradise    ","X360","THQ  ","0.10m","0.12m","15th Feb 11  ","0.01m","N/A","0.01m"
"7641","Just Dance Kids 2    ","PS3","Ubisoft  ","0.10m","0.24m","25th Oct 11  ","0.10m","N/A","0.04m"
"7642","LEGO The Hobbit    ","3DS","Warner Bros. Interactive Entertainment  ","0.10m","0.25m","08th Apr 14  ","0.13m","N/A","0.02m"
"7643","Scene It? Bright Lights! Big Screen!    ","PS3","Warner Bros. Interactive  ","0.10m","0.13m","17th Nov 09  ","0.01m","N/A","0.01m"
"7644","Big Air    ","PS","Accolade  ","0.10m","0.19m","30th Mar 99  ","0.07m","N/A","0.01m"
"7645","Phantasy Star Universe: Ambition of the Illuminus     ","PS2","Sega  ","0.10m","0.26m","20th Nov 07  ","0.08m","0.05m","0.03m"
"7646","Speed Racer: The Videogame    ","PS2","Warner Bros. Interactive  ","0.10m","0.21m","16th Sep 08  ","0.08m","N/A","0.03m"
"7647","Wild Wild Racing    ","PS2","Interplay  ","0.10m","0.21m","25th Oct 00  ","0.08m","N/A","0.03m"
"7648","Pac-Man & Galaga Dimensions    ","3DS","Namco Bandai  ","0.10m","0.19m","26th Jul 11  ","0.04m","0.04m","0.01m"
"7649","The Bard's Tale    ","PS2","inXile Entertainment  ","0.10m","0.21m","26th Oct 04  ","0.08m","N/A","0.03m"
"7650","TRON: Evolution    ","PSP","Disney Interactive Studios  ","0.10m","0.15m","07th Dec 10  ","0.02m","N/A","0.02m"
"7651","College Slam    ","PS","Acclaim Entertainment  ","0.10m","0.19m","01st Jan 96  ","0.07m","N/A","0.01m"
"7652","Twister Mania    ","X360","Majesco  ","0.10m","0.13m","01st Nov 11  ","0.01m","N/A","0.01m"
"7653","Yu Yu Hakusho: Dark Tournament    ","PS2","Unknown  ","0.10m","0.21m","N/A  ","0.08m","N/A","0.03m"
"7654","Pro Evolution Soccer 2010    ","PS2","Konami  ","0.10m","1.57m","10th Nov 09  ","0.18m","0.12m","1.16m"
"7655","Syndicate    ","X360","Electronic Arts  ","0.10m","0.18m","21st Feb 12  ","0.06m","N/A","0.02m"
"7656","Tiger Woods PGA Tour 2005    ","GC","EA Sports  ","0.10m","0.14m","20th Sep 04  ","0.03m","N/A","0.00m"
"7657","Barbie Superpack: Secret Agent / Groovy Games    ","GBA","VU Games  ","0.10m","0.15m","14th Sep 05  ","0.04m","N/A","0.00m"
"7658","Conflict Zone    ","PS2","Ubisoft  ","0.10m","0.21m","19th Oct 02  ","0.08m","N/A","0.03m"
"7659","Hatsune Miku: Project Diva F 2nd    ","PS3","Sega  ","0.10m","0.27m","18th Nov 14  ","0.03m","0.10m","0.03m"
"7660","Brunswick Pro Bowling    ","PS3","Crave Entertainment  ","0.10m","0.18m","21st Sep 10  ","0.05m","N/A","0.02m"
"7661","Just In Time Translations    ","DS","THQ  ","0.10m","0.11m","21st Sep 09  ","N/A","N/A","0.01m"
"7662","Let's Play Garden    ","DS","Deep Silver  ","0.10m","0.11m","08th Jun 10  ","N/A","N/A","0.01m"
"7663","The Hardy Boys: Treasure on the Tracks    ","DS","Sega  ","0.10m","0.11m","01st Sep 09  ","N/A","N/A","0.01m"
"7664","Ping Pals    ","DS","THQ  ","0.10m","0.11m","08th Dec 04  ","0.00m","N/A","0.01m"
"7665","TNA iMPACT!    ","PS2","Midway Games  ","0.10m","0.22m","09th Sep 08  ","0.00m","N/A","0.12m"
"7666","Desktop Tower Defense    ","DS","THQ  ","0.10m","0.11m","11th May 09  ","N/A","N/A","0.01m"
"7667","WWE All Stars    ","Wii","THQ  ","0.10m","0.19m","29th Mar 11  ","0.07m","N/A","0.02m"
"7668","Trivial Pursuit: Bet You Know It    ","Wii","Electronic Arts  ","0.10m","0.16m","01st Nov 11  ","0.04m","N/A","0.02m"
"7669","Sonic Advance & Sonic Pinball Party Combo Pack    ","GBA","Sega  ","0.10m","0.15m","16th Nov 05  ","0.04m","N/A","0.00m"
"7670","Boktai: The Sun is in Your Hand    ","GBA","Konami  ","0.10m","0.15m","16th Sep 03  ","0.04m","N/A","0.00m"
"7671","World Poker Tour    ","PS2","2K Sports  ","0.10m","0.21m","18th Oct 05  ","0.08m","N/A","0.03m"
"7672","Godzilla: Save the Earth    ","XB","Atari  ","0.10m","0.14m","16th Nov 04  ","0.03m","N/A","0.00m"
"7673","Neo Contra    ","PS2","Konami  ","0.10m","0.21m","19th Oct 04  ","0.08m","N/A","0.03m"
"7674","The Amazing Spider-Man (2012)    ","Wii","Activision  ","0.10m","0.16m","26th Jun 12  ","0.04m","N/A","0.01m"
"7675","NASCAR Heat 3    ","PS4","704Games  ","0.10m","0.13m","07th Sep 18  ","N/A","N/A","0.02m"
"7676","Final Fantasy Fables: Chocobo Tales    ","DS","Square Enix  ","0.10m","0.24m","03rd Apr 07  ","0.01m","0.12m","0.01m"
"7677","Hour of Victory    ","X360","Midway Games  ","0.10m","0.13m","25th Jun 07  ","0.01m","N/A","0.01m"
"7678","Elf: The Movie    ","GBA","Crave Entertainment  ","0.10m","0.15m","04th Nov 04  ","0.04m","N/A","0.00m"
"7679","Star Ocean 5: Integrity and Faithlessness    ","PS4","Square Enix  ","0.10m","0.45m","28th Jun 16  ","0.13m","0.16m","0.05m"
"7680","The Lord of the Rings: Aragorn's Quest    ","PS3","Warner Bros. Interactive  ","0.10m","0.17m","14th Sep 10  ","0.04m","N/A","0.02m"
"7681","My SAT Coach with The Princeton Review    ","DS","Ubisoft  ","0.10m","0.11m","23rd Sep 08  ","N/A","N/A","0.01m"
"7682","ThunderStrike 2    ","PS","Core Design Ltd.  ","0.10m","0.19m","01st Jan 95  ","0.07m","N/A","0.01m"
"7683","Resident Evil: Revelations 2    ","XOne","Capcom  ","0.10m","0.14m","20th Mar 15  ","0.02m","N/A","0.01m"
"7684","Skylanders Imaginators    ","NS","Activision  ","0.10m","0.23m","03rd Mar 17  ","0.10m","N/A","0.02m"
"7685","Tom Clancy's Splinter Cell: Double Agent    ","Wii","Ubisoft  ","0.10m","0.13m","28th Nov 06  ","0.01m","N/A","0.01m"
"7686","Viewtiful Joe 2    ","PS2","Capcom  ","0.10m","0.21m","07th Dec 04  ","0.08m","N/A","0.03m"
"7687","Quake III: Revolution     ","PS2","Electronic Arts  ","0.10m","0.21m","26th Mar 01  ","0.08m","N/A","0.03m"
"7688","Monster Madness: Battle for Suburbia    ","X360","SouthPeak Interactive  ","0.10m","0.11m","12th Jun 07  ","0.00m","N/A","0.01m"
"7689","Pac-Man World 3    ","PS2","Namco  ","0.10m","0.21m","15th Nov 05  ","0.08m","N/A","0.03m"
"7690","Mystery P.I. - Portrait of a Thief    ","DS","PopCap Games  ","0.10m","0.11m","23rd Dec 08  ","0.00m","N/A","0.01m"
"7691","Thief    ","PS3","Square Enix  ","0.10m","0.37m","25th Feb 14  ","0.19m","0.03m","0.06m"
"7692","Bubsy 3D    ","PS","Accolade  ","0.10m","0.19m","26th Nov 96  ","0.07m","N/A","0.01m"
"7693","Pinball Hall of Fame: The Williams Collection    ","3DS","Crave Entertainment  ","0.10m","0.11m","20th Sep 11  ","N/A","N/A","0.01m"
"7694","Bomberman Tournament    ","GBA","Activision  ","0.10m","0.25m","26th Jun 01  ","0.04m","0.10m","0.01m"
"7695","Disney's Chicken Little    ","XB","Buena Vista  ","0.10m","0.14m","18th Oct 05  ","0.03m","N/A","0.00m"
"7696","Wild Earth: African Safari    ","Wii","Majesco  ","0.10m","0.13m","22nd Apr 08  ","0.02m","N/A","0.01m"
"7697","Dream Pinball 3D    ","Wii","SouthPeak Interactive  ","0.10m","0.14m","22nd Apr 08  ","0.03m","N/A","0.01m"
"7698","Unlimited Saga    ","PS2","Square Enix  ","0.10m","0.77m","17th Jun 03  ","0.08m","0.56m","0.03m"
"7699","Fabulous Finds    ","DS","ValuSoft  ","0.10m","0.11m","21st Sep 09  ","N/A","N/A","0.01m"
"7700","The Walking Dead: A Telltale Games Series    ","PSV","Telltale Games  ","0.10m","0.15m","01st Aug 13  ","N/A","0.01m","0.04m"
"7701","Yard Sale Hidden Treasures: Sunnyville    ","DS","Konami  ","0.10m","0.11m","25th May 10  ","N/A","N/A","0.01m"
"7702","Sega Superstars Tennis    ","PS2","Sega  ","0.10m","0.38m","18th Mar 08  ","0.00m","N/A","0.28m"
"7703","Hulk Hogan's Main Event    ","X360","Majesco  ","0.10m","0.13m","11th Oct 11  ","0.02m","N/A","0.01m"
"7704","Street Fighter x Tekken    ","PSV","Capcom  ","0.10m","0.21m","23rd Oct 12  ","0.05m","0.01m","0.04m"
"7705","CSI: Deadly Intent    ","X360","Ubisoft  ","0.10m","0.20m","27th Oct 09  ","0.08m","N/A","0.02m"
"7706","Maximo vs Army of Zin    ","PS2","Capcom  ","0.10m","0.21m","20th Jan 04  ","0.08m","N/A","0.03m"
"7707","Rayman 3    ","GBA","Ubisoft  ","0.10m","0.14m","02nd Mar 03  ","0.04m","N/A","0.00m"
"7708","Pocket Pets    ","DS","O3 Entertainment  ","0.10m","0.11m","04th Dec 07  ","N/A","N/A","0.01m"
"7709","Summoner 2    ","PS2","THQ  ","0.10m","0.21m","23rd Sep 02  ","0.08m","N/A","0.03m"
"7710","Space Chimps    ","X360","Brash Entertainment  ","0.10m","0.11m","15th Jul 08  ","0.00m","N/A","0.01m"
"7711","Treasures of the Deep    ","PS","Namco  ","0.10m","0.19m","31st Aug 97  ","0.07m","N/A","0.01m"
"7712","Deepak Chopra's Leela    ","Wii","THQ  ","0.10m","0.13m","08th Nov 11  ","0.01m","N/A","0.01m"
"7713","Guitar Rock Tour    ","DS","Gameloft  ","0.10m","0.11m","04th Nov 08  ","0.00m","N/A","0.01m"
"7714","History Channel: Battle for the Pacific    ","Wii","Activision  ","0.10m","0.11m","04th Dec 07  ","N/A","N/A","0.01m"
"7715","Animal Genius    ","DS","Scholastic Inc.  ","0.10m","0.11m","25th Sep 07  ","0.00m","N/A","0.01m"
"7716","Etrian Odyssey: Millennium Girl    ","3DS","Atlus  ","0.10m","0.26m","01st Oct 13  ","0.01m","0.14m","0.01m"
"7717","Just Dance 2019    ","Wii","Ubisoft  ","0.10m","0.24m","23rd Oct 18  ","0.12m","N/A","0.02m"
"7718","Klonoa: Empire of Dreams    ","GBA","Namco  ","0.10m","0.14m","11th Sep 01  ","0.04m","N/A","0.00m"
"7719","Ben 10 Ultimate Alien: Cosmic Destruction    ","X360","D3 Publisher  ","0.10m","0.18m","05th Oct 10  ","0.06m","N/A","0.02m"
"7720","Valkyria Chronicles 4    ","PS4","Sega  ","0.10m","0.25m","25th Sep 18  ","0.03m","0.08m","0.03m"
"7721","Transformer: Rise of the Dark Spark    ","XOne","Activision  ","0.10m","0.15m","24th Jun 14  ","0.03m","N/A","0.01m"
"7722","Dragon Ball Z: Battle of Z    ","PS3","Namco Bandai Games  ","0.10m","0.32m","28th Jan 14  ","0.11m","0.07m","0.04m"
"7723","Hasbro Family Game Night Fun Pack    ","Wii","Electronic Arts  ","0.10m","0.11m","01st Nov 11  ","N/A","N/A","0.01m"
"7724","Cory in the House    ","DS","Disney Interactive Studios  ","0.10m","0.11m","15th Apr 08  ","0.00m","N/A","0.01m"
"7725","Worms: Battle Islands    ","Wii","THQ  ","0.10m","0.22m","23rd Nov 10  ","0.10m","N/A","0.02m"
"7726","Heroes over Europe    ","X360","Ubisoft  ","0.10m","0.14m","15th Sep 09  ","0.02m","N/A","0.01m"
"7727","Party Planet    ","NS","Mastiff  ","0.10m","0.12m","12th Dec 17  ","N/A","N/A","0.01m"
"7728","Captain America: Super Soldier    ","PS3","Sega  ","0.10m","0.20m","19th Jul 11  ","0.07m","N/A","0.03m"
"7729","Syberia    ","DS","The Adventure Company  ","0.10m","0.13m","25th Nov 08  ","0.02m","N/A","0.01m"
"7730","Paws & Claws Pet Vet: Australian Adventures    ","DS","THQ  ","0.10m","0.11m","18th Aug 09  ","N/A","N/A","0.01m"
"7731","7 Wonders of the Ancient World    ","DS","Mumbo Jumbo  ","0.10m","0.13m","17th Sep 07  ","0.01m","N/A","0.01m"
"7732","Shrek 2 and Shark Tale 2-in-1 Pack    ","GBA","Activision  ","0.10m","0.14m","25th Aug 05  ","0.04m","N/A","0.00m"
"7733","Dead Rising 2    ","PC","Capcom  ","0.10m","0.14m","28th Sep 10  ","0.02m","N/A","0.01m"
"7734","Where the Wild Things Are    ","X360","Warner Bros. Interactive  ","0.10m","0.11m","13th Oct 09  ","0.00m","N/A","0.01m"
"7735","Cars 2    ","PSP","Disney Interactive Studios  ","0.10m","0.13m","08th Nov 11  ","0.01m","N/A","0.02m"
"7736","Tamagotchi Connection: Corner Shop    ","DS","Bandai  ","0.10m","1.26m","31st Jan 06  ","0.02m","1.12m","0.01m"
"7737","Deus Ex: The Conspiracy    ","PS2","Eidos Interactive  ","0.10m","0.21m","25th Mar 02  ","0.08m","N/A","0.03m"
"7738","Reel Fishing II    ","PS","Natsume  ","0.10m","0.18m","14th Jun 00  ","0.07m","N/A","0.01m"
"7739","Batman: Arkham Knight    ","PC","Warner Bros. Interactive Entertainment  ","0.10m","0.15m","23rd Jun 15  ","0.04m","N/A","0.01m"
"7740","Rumble Racing    ","PS2","Electronic Arts  ","0.10m","0.21m","23rd Apr 01  ","0.08m","N/A","0.03m"
"7741","DiRT 2    ","Wii","Codemasters  ","0.10m","0.37m","08th Sep 09  ","0.23m","N/A","0.04m"
"7742","Game of Thrones    ","PS3","Atlus  ","0.10m","0.24m","15th May 12  ","0.11m","N/A","0.04m"
"7743","Spider-Man: Web of Shadows    ","PS2","Activision  ","0.10m","0.21m","21st Oct 08  ","0.08m","N/A","0.03m"
"7744","Valhalla Knights: Eldar Saga    ","Wii","Xseed Games  ","0.10m","0.14m","29th Sep 09  ","0.01m","0.01m","0.01m"
"7745","Lords of the Fallen    ","XOne","Namco Bandai Games  ","0.10m","0.22m","28th Oct 14  ","0.10m","N/A","0.02m"
"7746","Mechanic Master    ","DS","Midway Games  ","0.10m","0.11m","21st Oct 08  ","0.00m","N/A","0.01m"
"7747","The King of Fighters Collection: The Orochi Saga    ","Wii","SNK Playmore  ","0.10m","0.11m","02nd Dec 08  ","N/A","N/A","0.01m"
"7748","Grand Slam Tennis 2    ","X360","EA Sports  ","0.10m","0.18m","14th Feb 12  ","0.06m","N/A","0.02m"
"7749","NHL 2003    ","GC","EA Sports  ","0.10m","0.13m","30th Sep 02  ","0.03m","N/A","0.00m"
"7750","EA Replay    ","PSP","Electronic Arts  ","0.10m","0.12m","14th Nov 06  ","0.00m","N/A","0.02m"
"7751","Dynasty Warriors 9    ","PS4","Tecmo Koei  ","0.10m","0.37m","13th Feb 18  ","0.06m","0.17m","0.03m"
"7752","Saw II: Flesh & Blood    ","X360","Konami  ","0.10m","0.15m","19th Oct 10  ","0.04m","N/A","0.01m"
"7753","Prince of Persia: The Forgotten Sands    ","Wii","Ubisoft  ","0.10m","0.24m","18th May 10  ","0.11m","N/A","0.02m"
"7754","No More Heroes: Heroes' Paradise    ","PS3","Konami  ","0.10m","0.20m","16th Aug 11  ","0.04m","0.04m","0.02m"
"7755","Karaoke Revolution Presents American Idol Encore    ","X360","Konami  ","0.10m","0.11m","05th Feb 08  ","N/A","N/A","0.01m"
"7756","Army Men: Soldiers of Misfortune    ","DS","Zoo Games  ","0.10m","0.11m","04th Nov 08  ","0.00m","N/A","0.01m"
"7757","Homefront: The Revolution    ","XOne","Deep Silver  ","0.10m","0.21m","17th May 16  ","0.09m","N/A","0.02m"
"7758","Project CARS 2    ","PS4","Namco Bandai Games  ","0.10m","0.55m","22nd Sep 17  ","0.35m","0.02m","0.08m"
"7759","Doom    ","GBA","Activision  ","0.10m","0.14m","28th Oct 01  ","0.04m","N/A","0.00m"
"7760","Casper: Friends Around the World    ","PS","Sound Source Interactive  ","0.10m","0.18m","06th Nov 00  ","0.07m","N/A","0.01m"
"7761","Shadows of the Damned    ","X360","Electronic Arts  ","0.10m","0.19m","21st Jun 11  ","0.06m","0.01m","0.02m"
"7762","Harry Potter and the Deathly Hallows - Part 2    ","DS","Electronic Arts  ","0.10m","0.22m","12th Jul 11  ","0.09m","N/A","0.02m"
"7763","Master of the Monster Lair    ","DS","Atlus  ","0.10m","0.11m","31st Oct 08  ","0.00m","N/A","0.01m"
"7764","NBA Jam    ","XB","Acclaim Entertainment  ","0.10m","0.14m","23rd Sep 03  ","0.03m","N/A","0.00m"
"7765","The Walking Dead - The Telltale Series: A New Frontier    ","XOne","Warner Bros. Interactive Entertainment  ","0.10m","0.12m","28th Feb 17  ","0.01m","N/A","0.01m"
"7766","Pimp My Ride    ","Wii","Activision  ","0.10m","0.11m","19th Feb 08  ","0.00m","N/A","0.01m"
"7767","Adventure Time: Explore the Dungeon Because I Don't Know!    ","3DS","D3Publisher  ","0.10m","0.16m","19th Nov 13  ","0.04m","N/A","0.01m"
"7768","Apex    ","XB","Atari  ","0.10m","0.14m","17th Feb 03  ","0.03m","N/A","0.00m"
"7769","Shonen Jump's Shaman King: Master of Spirits    ","GBA","Konami  ","0.10m","0.14m","09th Nov 04  ","0.04m","N/A","0.00m"
"7770","Frogger Beyond    ","GC","Konami  ","0.10m","0.13m","06th Dec 02  ","0.03m","N/A","0.00m"
"7771","ESPN Winter X Games: Snowboarding 2002    ","PS2","Konami  ","0.10m","0.21m","24th Oct 00  ","0.08m","N/A","0.03m"
"7772","Tom Clancy's Ghost Recon    ","Wii","Ubisoft  ","0.10m","0.12m","16th Nov 10  ","0.01m","N/A","0.01m"
"7773","Cabela's North American Adventures    ","PSP","Activision  ","0.10m","0.12m","14th Sep 10  ","N/A","N/A","0.02m"
"7774","Hole in the Wall: Deluxe Edition    ","X360","Ubisoft  ","0.10m","0.11m","20th Nov 11  ","N/A","N/A","0.01m"
"7775","Project: Snowblind    ","PS2","Eidos Interactive  ","0.10m","0.21m","23rd Feb 05  ","0.08m","N/A","0.03m"
"7776","Fear Effect 2: Retro Helix    ","PS","Eidos Interactive  ","0.10m","0.18m","21st Feb 01  ","0.07m","N/A","0.01m"
"7777","The Settlers    ","DS","Ubisoft  ","0.10m","0.11m","21st Aug 07  ","0.00m","N/A","0.01m"
"7778","Zapper: One Wicked Cricket!    ","GBA","Infogrames  ","0.10m","0.14m","05th Nov 02  ","0.04m","N/A","0.00m"
"7779","TouchMaster: Connect    ","DS","Warner Bros. Interactive  ","0.10m","0.29m","07th Dec 10  ","0.16m","N/A","0.03m"
"7780","ESPN MLB Baseball    ","XB","Sega  ","0.10m","0.14m","06th Apr 04  ","0.03m","N/A","0.00m"
"7781","Front Mission 3    ","PS","Square  ","0.10m","0.52m","29th Feb 00  ","0.07m","0.31m","0.03m"
"7782","Star Trek: The Game    ","PS3","Namco Bandai Games  ","0.10m","0.25m","23rd Apr 13  ","0.11m","N/A","0.04m"
"7783","Angry Birds: Star Wars    ","PS3","Activision  ","0.10m","0.30m","29th Oct 13  ","0.15m","N/A","0.05m"
"7784","Classic NES Series: Bomberman    ","GBA","Nintendo  ","0.10m","0.26m","02nd Jun 04  ","0.04m","0.11m","0.01m"
"7785","Gladius    ","XB","LucasArts  ","0.10m","0.14m","28th Oct 03  ","0.03m","N/A","0.00m"
"7786","Legends of Wrestling    ","XB","Acclaim Entertainment  ","0.10m","0.14m","27th May 02  ","0.03m","N/A","0.00m"
"7787","Clock Tower 3    ","PS2","Capcom  ","0.10m","0.33m","18th Mar 03  ","0.08m","0.12m","0.03m"
"7788","SaGa Frontier 2    ","PS","Square EA  ","0.10m","0.94m","31st Jan 00  ","0.07m","0.71m","0.06m"
"7789","Evil Dead: Regeneration    ","PS2","THQ  ","0.10m","0.21m","13th Sep 05  ","0.08m","N/A","0.03m"
"7790","Raiden IV    ","X360","UFO Interactive  ","0.10m","0.12m","08th Sep 09  ","N/A","0.01m","0.01m"
"7791","NCIS    ","X360","Ubisoft  ","0.10m","0.14m","01st Nov 11  ","0.02m","N/A","0.01m"
"7792","My Chinese Coach    ","DS","Ubisoft  ","0.10m","0.12m","26th Aug 08  ","0.01m","N/A","0.01m"
"7793","Spy Hunter 2    ","XB","Midway Games  ","0.10m","0.13m","24th Nov 03  ","0.03m","N/A","0.00m"
"7794","Yogi Bear: The Video Game    ","DS","D3 Publisher  ","0.10m","0.14m","07th Dec 10  ","0.03m","N/A","0.01m"
"7795","NHL 2K3    ","PS2","Sega  ","0.10m","0.21m","10th Nov 02  ","0.08m","N/A","0.03m"
"7796","Open Season    ","X360","Ubisoft  ","0.10m","0.11m","19th Sep 06  ","0.00m","N/A","0.01m"
"7797","Hollywood Squares    ","Wii","Ubisoft  ","0.10m","0.11m","05th Oct 10  ","N/A","N/A","0.01m"
"7798","Wasteland 2    ","PS4","Deep Silver  ","0.10m","0.15m","13th Oct 15  ","N/A","0.03m","0.02m"
"7799","Dragon's Crown Pro    ","PS4","Atlus  ","0.10m","0.12m","24th Apr 18  ","N/A","N/A","0.02m"
"7800","F1 2012    ","X360","Codemasters  ","0.10m","0.49m","18th Sep 12  ","0.34m","N/A","0.05m"
"7801","Classic NES Series: Ice Climber    ","GBA","Nintendo  ","0.10m","0.34m","02nd Jun 04  ","0.04m","0.20m","0.01m"
"7802","Yamaha Supercross    ","DS","DSI Games  ","0.10m","0.11m","07th Apr 09  ","N/A","N/A","0.01m"
"7803","Zenses: Rainforest    ","DS","Game Factory  ","0.10m","0.12m","28th Oct 08  ","0.01m","N/A","0.01m"
"7804","Earthworm Jim 3D    ","N64","Rockstar Games  ","0.10m","0.12m","31st Oct 99  ","0.02m","N/A","0.00m"
"7805","Ogre Battle 64: Person of Lordly Caliber    ","N64","Atlus  ","0.10m","0.41m","07th Oct 00  ","0.02m","0.25m","0.04m"
"7806","Rocket: Robot on Wheels    ","N64","Ubisoft  ","0.10m","0.12m","17th Nov 99  ","0.02m","N/A","0.00m"
"7807","Shrek Smash n' Crash Racing    ","GC","Activision  ","0.10m","0.13m","21st Nov 06  ","0.03m","N/A","0.00m"
"7808","ATV Quad Kings    ","DS","Storm City Games  ","0.10m","0.11m","02nd Mar 10  ","N/A","N/A","0.01m"
"7809","Cabela's North American Adventures    ","X360","Activision  ","0.10m","0.11m","14th Sep 10  ","N/A","N/A","0.01m"
"7810","Tropico 4    ","PC","Kalypso  ","0.10m","0.26m","30th Aug 11  ","0.13m","N/A","0.03m"
"7811","Blade II    ","XB","Activision  ","0.10m","0.13m","02nd Sep 02  ","0.03m","N/A","0.00m"
"7812","NPPL Championship Paintball 2009    ","X360","Activision  ","0.10m","0.12m","18th Nov 08  ","0.01m","N/A","0.01m"
"7813","Thor: God of Thunder    ","Wii","Sega  ","0.10m","0.15m","03rd May 11  ","0.04m","N/A","0.01m"
"7814","Psycho-Pass: Mandatory Happiness    ","PS4","NIS America  ","0.10m","0.15m","13th Sep 16  ","0.02m","N/A","0.03m"
"7815","The Cheetah Girls: Pop Star Sensations    ","DS","Disney Interactive Studios  ","0.10m","0.11m","09th Oct 07  ","N/A","N/A","0.01m"
"7816","Jampack Vol. 1    ","PS","Sony Computer Entertainment  ","0.10m","0.18m","01st Jan 97  ","0.07m","N/A","0.01m"
"7817","Nicktoons: Unite!    ","DS","THQ  ","0.10m","0.11m","10th Jan 06  ","0.00m","N/A","0.01m"
"7818","Air Conflicts: Secret Wars    ","PS3","Kalypso  ","0.10m","0.19m","01st Nov 11  ","0.06m","N/A","0.03m"
"7819","Animal Planet: Vet Life    ","DS","Activision  ","0.10m","0.11m","22nd Sep 09  ","0.00m","N/A","0.01m"
