"","game","platform","publisher","NA_Sales","Total_Sales","Release_Date","PAL_Sales","JP_Sales","Other_Sales"
"3324","Sony Computer Science Kenkyuujo Mogi Kenichirou Hakase Kanshuu: Nou ni Kaikan Aha Taiken!    ","PSP","Sega  ","N/A","0.07m","22nd Jun 06  ","N/A","0.07m","N/A"
"3325","Sony Computer Science Kenkyuujo Mogi Kenichirou Hakase Kanshuu: Nou ni Kaikan Minna de Aha Taiken!    ","PSP","Sega  ","N/A","N/A","30th Nov 06  ","N/A","N/A","N/A"
"3326","Soon Shine    ","WiiU","Dahku Creations  ","N/A","N/A","14th Aug 14  ","N/A","N/A","N/A"
"3327","Sora no Otoshimono Forte: Dreamy Season    ","DS","Kadokawa Shoten  ","N/A","0.02m","27th Jan 11  ","N/A","0.02m","N/A"
"3328","Sora no Otoshimono: DokiDoki Summer Vacation    ","PSP","Kadokawa Shoten  ","N/A","0.01m","25th Mar 10  ","N/A","0.01m","N/A"
"3329","Sorayume    ","PS2","Takuyo  ","N/A","N/A","19th Jun 08  ","N/A","N/A","N/A"
"3330","Sorayume Portable    ","PSP","Takuyo  ","N/A","0.00m","28th May 09  ","N/A","0.00m","N/A"
"3331","Sorcerer    ","2600","Mythicon  ","N/A","N/A","01st Jan 83  ","N/A","N/A","N/A"
"3332","Sorcerer    ","PC","Infocom  ","N/A","N/A","01st Jan 84  ","N/A","N/A","N/A"
"3333","Sorcerer's Apprentice    ","2600","Atari  ","N/A","N/A","01st Jan 83  ","N/A","N/A","N/A"
"3334","Sorcerer's Kingdom    ","GEN","Treco  ","N/A","N/A","06th Feb 92  ","N/A","N/A","N/A"
"3335","Sorcerer's Maze    ","PS","XS Games  ","N/A","N/A","04th Dec 03  ","N/A","N/A","N/A"
"3336","Sorcerer's Maze    ","PSN","Sony Computer Entertainment  ","N/A","N/A","18th Feb 10  ","N/A","N/A","N/A"
"3337","Sorcerian    ","GEN","Sega  ","N/A","N/A","24th Feb 90  ","N/A","N/A","N/A"
"3338","Sorcerian    ","VC","Sega  ","N/A","N/A","16th Sep 08  ","N/A","N/A","N/A"
"3339","Sorcerian    ","PCE","Victor Interactive  ","N/A","N/A","17th Jul 92  ","N/A","N/A","N/A"
"3340","Sorcerian    ","DC","Victor Interactive  ","N/A","N/A","27th Apr 00  ","N/A","N/A","N/A"
"3341","Sorcerian    ","PC","Sierra Entertainment  ","N/A","N/A","01st Jan 90  ","N/A","N/A","N/A"
"3342","Sorcery Blade    ","WW","Kemco  ","N/A","N/A","16th Dec 08  ","N/A","N/A","N/A"
"3343","Sorcery Saga: Curse of the Great Curry God    ","PSV","Aksys Games  ","N/A","0.03m","10th Dec 13  ","0.00m","0.03m","0.00m"
"3344","Soreike no Kokoroji    ","PS","Polygram Magic of Japan  ","N/A","N/A","08th Nov 96  ","N/A","N/A","N/A"
"3345","Soreike! Anpanman: 5tsu no Tou no Ousama    ","GB","Tamsoft  ","N/A","N/A","23rd Nov 00  ","N/A","N/A","N/A"
"3346","Soreike! Anpanman: Fushigi na Nikoniko Album    ","GB","Tamsoft  ","N/A","N/A","03rd Dec 99  ","N/A","N/A","N/A"
"3347","Soreike!! Kid: Go! Go! Kid    ","GB","Kemco  ","N/A","N/A","18th Jul 97  ","N/A","N/A","N/A"
"3348","Soreyuke Ebisumaru! Karakuri Meiro - Kieta Goemon no Nazo!!    ","SNES","Konami  ","N/A","N/A","29th Mar 96  ","N/A","N/A","N/A"
"3349","Soroban DS    ","DS","Unknown  ","N/A","N/A","12th Jul 07  ","N/A","N/A","N/A"
"3350","Soroban Gu    ","WS","Naxat Soft  ","N/A","N/A","09th Dec 00  ","N/A","N/A","N/A"
"3351","SOS    ","SNES","Victory Lap Games  ","N/A","N/A","01st Apr 94  ","N/A","N/A","N/A"
"3352","Soshite Bokura wa... and he said    ","PC","Spray  ","N/A","N/A","30th Jan 04  ","N/A","N/A","N/A"
"3353","Soshite Bokura wa... and he said    ","PS2","Interchannel  ","N/A","N/A","30th Jun 05  ","N/A","N/A","N/A"
"3354","Soshite Kono Uchuu ni Kirameku Kimi no Shi XXX     ","PS2","Datam Polystar  ","N/A","0.01m","22nd Feb 07  ","N/A","0.01m","N/A"
"3355","Soshite Kono Uchuu ni Kirameku Kimi no Uta     ","PS2","Datam Polystar  ","N/A","N/A","25th May 06  ","N/A","N/A","N/A"
"3356","Sotsugyou * Maid in Love    ","PC","Splash  ","N/A","N/A","25th Oct 02  ","N/A","N/A","N/A"
"3357","Sotsugyou 2nd Generation    ","PS2","GeneX  ","N/A","N/A","09th Mar 06  ","N/A","N/A","N/A"
"3358","Sotsugyou Album    ","SAT","Shogakukan  ","N/A","N/A","15th Jan 98  ","N/A","N/A","N/A"
"3359","Sotsugyou Bangai Hen: Nee Mahjong Shiyo!    ","SNES","KSS  ","N/A","N/A","28th Oct 94  ","N/A","N/A","N/A"
"3360","Sotsugyou Crossworld    ","PS","Hearty Robin   ","N/A","0.09m","28th Jun 96  ","N/A","0.08m","0.01m"
"3361","Sotsugyou Crossworld    ","SAT","Shogakukan  ","N/A","N/A","28th Mar 97  ","N/A","N/A","N/A"
"3362","Sotsugyou Final    ","3DO","Imageworks  ","N/A","N/A","09th Dec 94  ","N/A","N/A","N/A"
"3363","Sotsugyou Graduation For WonderSwan    ","WS","Bandai  ","N/A","N/A","16th Dec 99  ","N/A","N/A","N/A"
"3364","Sotsugyou II: Neo Generation    ","PS","Riverhillsoft  ","N/A","0.04m","27th Oct 95  ","N/A","0.04m","0.00m"
"3365","Sotsugyou II: Neo Generation    ","PCFX","NEC Interchannel   ","N/A","N/A","23rd Dec 94  ","N/A","N/A","N/A"
"3366","Sotsugyou II: Neo Generation    ","SAT","Riverhillsoft  ","N/A","N/A","11th Aug 95  ","N/A","N/A","N/A"
"3367","Sotsugyou II: Neo Generation    ","PCE","Riverhillsoft  ","N/A","N/A","23rd Dec 94  ","N/A","N/A","N/A"
"3368","Sotsugyou II: Neo Generation Special    ","3DO","Imageworks  ","N/A","0.02m","22nd Nov 95  ","N/A","0.02m","N/A"
"3369","Sotsugyou III: Wedding Bell    ","PS","Tonkin House  ","N/A","N/A","02nd Apr 98  ","N/A","N/A","N/A"
"3370","Sotsugyou III: Wedding Bell    ","SAT","Shogakukan  ","N/A","N/A","09th Apr 98  ","N/A","N/A","N/A"
"3371","Sotsugyou M: Male Generation    ","PS","Hearty Robin   ","N/A","N/A","30th Jul 98  ","N/A","N/A","N/A"
"3372","Sotsugyou R: Graduation Real    ","PCFX","NEC  ","N/A","N/A","16th Jan 98  ","N/A","N/A","N/A"
"3373","Sotsugyou R: Graduation Real    ","PS","Bandai  ","N/A","N/A","08th Mar 96  ","N/A","N/A","N/A"
"3374","Sotsugyou Ryokou    ","PC","Apollon Create  ","N/A","N/A","03rd Oct 97  ","N/A","N/A","N/A"
"3375","Sotsugyou Shashin    ","PC","Apollon Create  ","N/A","N/A","07th Nov 97  ","N/A","N/A","N/A"
"3376","Sotsugyou Shashin 2    ","PC","Apollon Create  ","N/A","N/A","05th Dec 97  ","N/A","N/A","N/A"
"3377","Sotsugyou Vacation    ","PS","Mycom  ","N/A","N/A","16th Oct 97  ","N/A","N/A","N/A"
"3378","Sotsugyou: Graduation    ","PCE","NEC Interchannel   ","N/A","N/A","30th Jul 93  ","N/A","N/A","N/A"
"3379","Sotsugyou: Graduation S    ","SAT","NEC Interchannel   ","N/A","N/A","25th Sep 97  ","N/A","N/A","N/A"
"3380","Souhashiki Gadget Robo    ","DS","Creative Core  ","N/A","0.00m","11th Dec 08  ","N/A","0.00m","N/A"
"3381","Soukai Buccaneers    ","PSV","Unknown  ","N/A","0.01m","17th Jul 14  ","N/A","0.01m","N/A"
"3382","Soukai no Valkyria: Kokou no Koujo Russia    ","PC","Eushully  ","N/A","N/A","04th Dec 09  ","N/A","N/A","N/A"
"3383","Soukaigi    ","PS","Square  ","N/A","0.14m","28th May 98  ","N/A","0.13m","0.01m"
"3384","Soukoban    ","GG","Riverhillsoft  ","N/A","N/A","15th Dec 90  ","N/A","N/A","N/A"
"3385","Soukoban Densetsu: Hikari to Yamo no Kuni    ","GB","J-Wing  ","N/A","N/A","25th Dec 99  ","N/A","N/A","N/A"
"3386","Soukoku no Kusabi: Hiiro no Kakera 3 Ashita he no Tobira    ","PSP","Idea Factory  ","N/A","0.02m","31st May 12  ","N/A","0.02m","N/A"
"3387","Soukou Akki Muramasa    ","PC","Nitro+  ","N/A","N/A","30th Oct 09  ","N/A","N/A","N/A"
"3388","Soukyu-Gurentai: Oubushustugeki    ","PS","Data East  ","N/A","N/A","25th Dec 97  ","N/A","N/A","N/A"
"3389","Soukyugurentai    ","SAT","Electronic Arts Victor  ","N/A","N/A","07th Feb 97  ","N/A","N/A","N/A"
"3390","Soukyugurentai    ","PS","Data East  ","N/A","N/A","05th Dec 97  ","N/A","N/A","N/A"
"3391","Soukyugurentai Otokuyo    ","SAT","Electronic Arts Victor  ","N/A","N/A","18th Dec 97  ","N/A","N/A","N/A"
"3392","Soukyuu no Fafner    ","PSP","Bandai  ","N/A","N/A","27th Jan 05  ","N/A","N/A","N/A"
"3393","Soul Blade    ","Arc","Namco  ","N/A","N/A","16th May 96  ","N/A","N/A","N/A"
"3394","Soul Blazer    ","SNES","Enix  ","N/A","N/A","27th Nov 92  ","N/A","N/A","N/A"
"3395","Soul Calibur IV    ","XBL","Namco Bandai Games  ","N/A","0.01m","29th Jul 08  ","0.00m","N/A","0.00m"
"3396","Soul Calibur IV    ","PS3","Namco Bandai Games  ","N/A","N/A","29th Jul 08  ","N/A","N/A","N/A"
"3397","Soul Eater: Battle Resonance    ","PS2","Namco Bandai  ","N/A","0.01m","29th Jan 09  ","N/A","0.01m","N/A"
"3398","Soul Eater: Battle Resonance    ","PSP","Namco Bandai  ","N/A","0.03m","29th Jan 09  ","N/A","0.03m","N/A"
"3399","Soul Eater: Medusa no Inbou    ","DS","Namco Bandai  ","N/A","0.05m","23rd Oct 08  ","N/A","0.05m","N/A"
"3400","Soul Eater: Monotone Princess    ","Wii","Square Enix  ","N/A","0.02m","25th Sep 08  ","N/A","0.02m","N/A"
"3401","Soul Fighter    ","DC","Mindscape  ","N/A","N/A","31st Oct 99  ","N/A","N/A","N/A"
"3402","Soul Gambler    ","PC","Gamestorming  ","N/A","N/A","10th Jul 14  ","N/A","N/A","N/A"
"3403","Soul Getter: Houkago Bouken RPG    ","GB","Micro Cabin  ","N/A","N/A","04th Aug 00  ","N/A","N/A","N/A"
"3404","Soul Guardians: Age of Midgard    ","And","ZQGame  ","N/A","N/A","10th Jun 14  ","N/A","N/A","N/A"
"3405","Soul Nomad & the World Eaters (JP sales)    ","PS2","NIS America  ","N/A","0.09m","25th Sep 07  ","N/A","0.09m","N/A"
"3406","Soul of Darkness    ","DSiW","Gameloft  ","N/A","N/A","05th Jul 10  ","N/A","N/A","N/A"
"3407","Soul of the Ultimate Nation    ","PC","Webzen  ","N/A","N/A","21st Oct 09  ","N/A","N/A","N/A"
"3408","Soul Reaver 2    ","PC","Eidos Interactive  ","N/A","N/A","20th Nov 01  ","N/A","N/A","N/A"
"3409","Soul Saga    ","WiiU","Disastercake  ","N/A","N/A","01st Jan 15  ","N/A","N/A","N/A"
"3410","Soul Saga    ","PSV","Disastercake  ","N/A","N/A","01st Jan 15  ","N/A","N/A","N/A"
"3411","Soul Saga    ","PS4","Disastercake  ","N/A","N/A","01st Jan 15  ","N/A","N/A","N/A"
"3412","Soul Saga    ","PC","Disastercake  ","N/A","N/A","01st Jan 15  ","N/A","N/A","N/A"
"3413","Soul Saga    ","OSX","Disastercake  ","N/A","N/A","01st Jan 15  ","N/A","N/A","N/A"
"3414","Soul Star    ","SCD","Victor Interactive  ","N/A","N/A","21st Dec 94  ","N/A","N/A","N/A"
"3415","SoulCalibur    ","DC","Namco  ","N/A","0.34m","09th Sep 99  ","N/A","0.34m","0.00m"
"3416","SoulCalibur    ","XBL","Namco Bandai Games  ","N/A","N/A","02nd Jul 08  ","N/A","N/A","N/A"
"3417","SoulCalibur    ","Arc","Namco  ","N/A","N/A","30th Jul 98  ","N/A","N/A","N/A"
"3418","SoulCalibur    ","And","Namco Bandai Games  ","N/A","N/A","20th Nov 13  ","N/A","N/A","N/A"
"3419","SoulCalibur II    ","Arc","Namco  ","N/A","N/A","31st Dec 02  ","N/A","N/A","N/A"
"3420","SoulCalibur II    ","X360","Namco Bandai Games  ","N/A","N/A","20th Nov 13  ","N/A","N/A","N/A"
"3421","SoulCalibur II    ","PS3","Namco Bandai Games  ","N/A","N/A","19th Nov 13  ","N/A","N/A","N/A"
"3422","SoulCalibur II (JP weekly data)    ","PS2","Namco  ","N/A","0.13m","27th Aug 03  ","N/A","0.13m","N/A"
"3423","SoulCalibur II(JP sales)    ","XB","Namco  ","N/A","0.03m","27th Aug 03  ","N/A","0.03m","N/A"
"3424","SoulCalibur Legends (JP sales)    ","Wii","Namco Bandai  ","N/A","0.01m","20th Nov 07  ","N/A","0.01m","N/A"
"3425","SoulCalibur: Broken Destiny    ","PSN","Namco Bandai  ","N/A","N/A","01st Oct 09  ","N/A","N/A","N/A"
"3426","SoulCalibur: Lost Swords    ","PS3","Namco Bandai Games  ","N/A","N/A","22nd Apr 14  ","N/A","N/A","N/A"
"3427","Soulcalibur: Unbreakable Soul    ","And","Namco Bandai Games  ","N/A","N/A","31st Dec 20  ","N/A","N/A","N/A"
"3428","Soulcaster    ","XBL","Microsoft  ","N/A","N/A","01st Mar 10  ","N/A","N/A","N/A"
"3429","Soulcaster II    ","XBL","Microsoft  ","N/A","N/A","14th Dec 10  ","N/A","N/A","N/A"
"3430","SoulCraft 2 - League of Angels    ","And","MobileBits GmbH  ","N/A","N/A","04th Jul 14  ","N/A","N/A","N/A"
"3431","SoulLink Extension    ","PS2","Interchannel  ","N/A","0.01m","29th Jun 06  ","N/A","0.01m","N/A"
"3432","Sound Novel Evolution 1: Otogirisou Sosei-Hen    ","PS","ChunSoft  ","N/A","0.17m","25th Mar 99  ","N/A","0.16m","0.01m"
"3433","Sound Novel Machi    ","SAT","ChunSoft  ","N/A","0.09m","22nd Jan 98  ","N/A","0.09m","0.00m"
"3434","Sound Novel Tsukuru    ","SNES","ASCII Entertainment  ","N/A","0.08m","31st May 96  ","N/A","0.08m","N/A"
"3435","Sound Shapes    ","PSV","Sony Computer Entertainment  ","N/A","N/A","07th Aug 12  ","N/A","N/A","N/A"
"3436","Sound Shapes    ","PS3","Sony Computer Entertainment  ","N/A","N/A","07th Aug 12  ","N/A","N/A","N/A"
"3437","Sound Shapes    ","PS4","Sony Computer Entertainment  ","N/A","N/A","15th Nov 13  ","N/A","N/A","N/A"
"3438","SoundX    ","2600","Unknown  ","N/A","N/A","01st Jan 94  ","N/A","N/A","N/A"
"3439","Source    ","XOne","Fenix Fire  ","N/A","N/A","01st Jul 15  ","N/A","N/A","N/A"
"3440","Source    ","PS4","Fenix Fire  ","N/A","N/A","01st Jul 15  ","N/A","N/A","N/A"
"3441","Source    ","PC","Fenix Fire  ","N/A","N/A","01st Jan 15  ","N/A","N/A","N/A"
"3442","Souryu: Logical Mahjong    ","PS","Nippon Ichi Software  ","N/A","N/A","20th Dec 96  ","N/A","N/A","N/A"
"3443","Sousaku Alice to Oujisama!    ","3DS","Happinet  ","N/A","0.02m","26th Nov 15  ","N/A","0.02m","N/A"
"3444","Sousei no Onmyouji    ","PSV","Namco Bandai Games  ","N/A","0.02m","26th Jan 17  ","N/A","0.02m","N/A"
"3445","Soushuu Senshinkan Gakuen: Hachimyoujin - Ten no Koku    ","PSV","Unknown  ","N/A","N/A","24th Jul 14  ","N/A","N/A","N/A"
"3446","South Park    ","PC","Acclaim Entertainment  ","N/A","N/A","09th Mar 99  ","N/A","N/A","N/A"
"3447","South Park    ","GB","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"3448","South Park Let's Go Tower Defense Play!    ","XBL","Microsoft  ","N/A","N/A","07th Oct 09  ","N/A","N/A","N/A"
"3449","South Park Rally    ","DC","Acclaim Entertainment  ","N/A","N/A","30th Jun 00  ","N/A","N/A","N/A"
"3450","South Park Rally    ","PC","Acclaim Entertainment  ","N/A","N/A","31st Dec 99  ","N/A","N/A","N/A"
"3451","South Park: Chef's Luv Shack    ","DC","Acclaim Entertainment  ","N/A","N/A","31st Oct 99  ","N/A","N/A","N/A"
"3452","South Park: Chef's Luv Shack    ","PC","Acclaim Entertainment  ","N/A","N/A","30th Nov 99  ","N/A","N/A","N/A"
"3453","Soviet Strike    ","SAT","Electronic Arts  ","N/A","N/A","01st Nov 96  ","N/A","N/A","N/A"
"3454","Soviet Strike    ","PSN","Sony Computer Entertainment  ","N/A","N/A","14th Sep 10  ","N/A","N/A","N/A"
"3455","Soyokaze no Okurimono: Wind Presurable Box    ","PC","Minor I  ","N/A","N/A","27th Dec 02  ","N/A","N/A","N/A"
"3456","Space Ace    ","3DO","ReadySoft  ","N/A","N/A","01st Jan 95  ","N/A","N/A","N/A"
"3457","Space Ace    ","AJ","ReadySoft  ","N/A","N/A","01st Jan 96  ","N/A","N/A","N/A"
"3458","Space Ace    ","SCD","ReadySoft  ","N/A","N/A","01st Jan 94  ","N/A","N/A","N/A"
"3459","Space Ace    ","SNES","Absolute Entertainment  ","N/A","N/A","01st May 94  ","N/A","N/A","N/A"
"3460","Space Ace    ","PC","Digital Leisure Inc.  ","N/A","N/A","10th Nov 99  ","N/A","N/A","N/A"
"3461","Space Ace    ","DSiW","Digital Leisure Inc.  ","N/A","N/A","06th Dec 10  ","N/A","N/A","N/A"
"3462","Space Ace    ","PSN","Digital Leisure Inc.  ","N/A","N/A","22nd Feb 11  ","N/A","N/A","N/A"
"3463","Space Adventure Cobra: The Shooting    ","PS","Takara  ","N/A","N/A","22nd Nov 96  ","N/A","N/A","N/A"
"3464","Space Ark    ","XBL","Microsoft  ","N/A","N/A","16th Jun 10  ","N/A","N/A","N/A"
"3465","Space Attack    ","2600","Mattel Interactive  ","N/A","N/A","01st Jan 82  ","N/A","N/A","N/A"
"3466","Space Battleship Yamato: Eiyuu no Kiseki    ","PS","Bandai  ","N/A","N/A","28th Sep 00  ","N/A","N/A","N/A"
"3467","Space Battleship Yamato: Harukanaru Hoshi Iscandar    ","PS","Bandai  ","N/A","0.17m","04th Feb 99  ","N/A","0.16m","0.01m"
"3468","Space Bust-A-Move (JP sales)    ","DS","Square Enix  ","N/A","0.00m","28th Jul 09  ","N/A","0.00m","N/A"
"3469","Space Canyon    ","2600","Apollo  ","N/A","N/A","01st Jan 82  ","N/A","N/A","N/A"
"3470","Space Cavern    ","2600","Apollo  ","N/A","N/A","01st Jan 81  ","N/A","N/A","N/A"
"3471","Space Channel 5    ","PS2","Sony Computer Entertainment  ","N/A","N/A","15th Mar 02  ","N/A","N/A","N/A"
"3472","Space Channel 5    ","DC","Sega  ","N/A","N/A","04th Jun 00  ","N/A","N/A","N/A"
"3473","Space Channel 5 Part 2    ","PS2","Sega  ","N/A","N/A","28th Nov 02  ","N/A","N/A","N/A"
"3474","Space Channel 5 Part 2    ","DC","Sega  ","N/A","N/A","14th Feb 02  ","N/A","N/A","N/A"
"3475","Space Channel 5 Part 2    ","PSN","Sega  ","N/A","N/A","04th Oct 11  ","N/A","N/A","N/A"
"3476","Space Channel 5 Part 2    ","XBL","Sega  ","N/A","N/A","05th Oct 11  ","N/A","N/A","N/A"
"3477","Space Chimps    ","PC","Brash Entertainment  ","N/A","N/A","15th Jul 08  ","N/A","N/A","N/A"
"3478","Space City    ","And","Kemco  ","N/A","N/A","03rd Feb 14  ","N/A","N/A","N/A"
"3479","Space City    ","WiiU","Natsume  ","N/A","N/A","01st Jan 15  ","N/A","N/A","N/A"
"3480","Space Colony    ","PC","Gathering of Developers  ","N/A","0.00m","14th Oct 03  ","0.00m","N/A","0.00m"
"3481","Space Combat    ","2600","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"3482","Space Cowboy Online    ","PC","Wicked Interactive  ","N/A","N/A","25th May 06  ","N/A","N/A","N/A"
"3483","Space Dungeon    ","5200","Atari  ","N/A","N/A","01st Jan 83  ","N/A","N/A","N/A"
"3484","Space Empires IV    ","PC","Shrapnel Games  ","N/A","N/A","06th Nov 00  ","N/A","N/A","N/A"
"3485","Space Engineers    ","XOne","Keen Software House  ","N/A","N/A","14th Apr 20  ","N/A","N/A","N/A"
"3486","Space Engineers    ","PC","Keen Software House  ","N/A","N/A","28th Feb 19  ","N/A","N/A","N/A"
"3487","Space Farmers    ","Linux","Kiss  ","N/A","N/A","17th Apr 14  ","N/A","N/A","N/A"
"3488","Space Farmers    ","OSX","Kiss  ","N/A","N/A","17th Apr 14  ","N/A","N/A","N/A"
"3489","Space Farmers    ","PC","Kiss  ","N/A","N/A","17th Apr 14  ","N/A","N/A","N/A"
"3490","Space Fishermen    ","PS2","Sony Computer Entertainment  ","N/A","N/A","24th Oct 02  ","N/A","N/A","N/A"
"3491","Space Football - One on One    ","SNES","Triffix   ","N/A","N/A","01st Jan 92  ","N/A","N/A","N/A"
"3492","Space Giraffe    ","XBL","Llamasoft   ","N/A","N/A","22nd Aug 07  ","N/A","N/A","N/A"
"3493","Space Giraffe    ","PC","Llamasoft   ","N/A","N/A","19th Mar 09  ","N/A","N/A","N/A"
"3494","Space Griffon VF-9    ","PSN","Unknown  ","N/A","N/A","12th Jan 11  ","N/A","N/A","N/A"
"3495","Space Gun    ","MS","Sega  ","N/A","N/A","01st Jan 92  ","N/A","N/A","N/A"
"3496","Space Hack    ","PC","Meridian4  ","N/A","N/A","08th Aug 14  ","N/A","N/A","N/A"
"3497","Space Harrier    ","GG","Sega  ","N/A","N/A","01st Jan 91  ","N/A","N/A","N/A"
"3498","Space Harrier    ","PCE","NEC  ","N/A","N/A","09th Dec 88  ","N/A","N/A","N/A"
"3499","Space Harrier    ","MS","Sega  ","N/A","N/A","01st Jan 86  ","N/A","N/A","N/A"
"3500","Space Harrier    ","VC","Sega  ","N/A","N/A","03rd Nov 08  ","N/A","N/A","N/A"
"3501","Space Harrier    ","NES","Takara  ","N/A","N/A","06th Jan 89  ","N/A","N/A","N/A"
"3502","Space Harrier    ","PC","Sega  ","N/A","N/A","01st Jan 89  ","N/A","N/A","N/A"
"3503","Space Harrier (Arcade)    ","VC","Sega  ","N/A","N/A","15th Jun 09  ","N/A","N/A","N/A"
"3504","Space Harrier 3-D    ","MS","Sega  ","N/A","N/A","01st Jan 88  ","N/A","N/A","N/A"
"3505","Space Harrier II    ","GEN","Sega  ","N/A","N/A","14th Aug 89  ","N/A","N/A","N/A"
"3506","Space Harrier II    ","VC","Sega  ","N/A","N/A","18th Dec 06  ","N/A","N/A","N/A"
"3507","Space Harrier II    ","PC","Sega  ","N/A","N/A","01st Jun 10  ","N/A","N/A","N/A"
"3508","Space Hexcite: Metal Legend EX    ","GBA","Jorudan  ","N/A","N/A","27th Apr 01  ","N/A","N/A","N/A"
"3509","Space Hulk    ","PC","Electronic Arts  ","N/A","N/A","01st Jan 93  ","N/A","N/A","N/A"
"3510","Space Hulk    ","PSV","Funbox Media  ","N/A","0.01m","23rd Oct 15  ","0.01m","N/A","0.00m"
"3511","Space Hulk    ","PS3","Funbox Media  ","N/A","N/A","23rd Oct 15  ","N/A","N/A","N/A"
"3512","Space Hulk: Deathwing    ","XOne","Focus Home Interactive  ","N/A","N/A","31st Dec 18  ","N/A","N/A","N/A"
"3513","Space Hulk: Deathwing    ","PS4","Focus Home Interactive  ","N/A","0.02m","05th Dec 17  ","0.01m","N/A","0.00m"
"3514","Space Hulk: Deathwing    ","PC","Focus Home Interactive  ","N/A","N/A","14th Dec 16  ","N/A","N/A","N/A"
"3515","Space Hulk: Vengeance of the Blood Angels    ","3DO","Electronic Arts  ","N/A","N/A","01st Jan 96  ","N/A","N/A","N/A"
"3516","Space Hulk: Vengeance of the Blood Angels    ","SAT","Electronic Arts  ","N/A","N/A","01st Jan 96  ","N/A","N/A","N/A"
"3517","Space Hulk: Vengeance of the Blood Angels    ","PC","Electronic Arts  ","N/A","N/A","01st Jan 96  ","N/A","N/A","N/A"
"3518","Space Hunter    ","NES","Kemco  ","N/A","N/A","25th Sep 86  ","N/A","N/A","N/A"
"3519","Space Interceptor: Project Freedom    ","PC","Merscom LLC  ","N/A","N/A","09th Nov 04  ","N/A","N/A","N/A"
"3520","Space Invaders    ","SNES","Nintendo  ","N/A","0.46m","01st Nov 97  ","N/A","0.46m","0.00m"
"3521","Space Invaders    ","PS","Taito  ","N/A","N/A","30th Sep 99  ","N/A","N/A","N/A"
"3522","Space Invaders    ","GB","Nintendo  ","N/A","N/A","01st Oct 94  ","N/A","N/A","N/A"
"3523","Space Invaders    ","5200","Atari  ","N/A","N/A","01st Jan 82  ","N/A","N/A","N/A"
"3524","Space Invaders    ","WS","Sunsoft  ","N/A","N/A","13th May 99  ","N/A","N/A","N/A"
"3525","Space Invaders    ","VC","Taito  ","N/A","N/A","17th Nov 08  ","N/A","N/A","N/A"
"3526","Space Invaders    ","SAT","Taito  ","N/A","N/A","13th Dec 96  ","N/A","N/A","N/A"
"3527","Space Invaders    ","PC","Activision  ","N/A","0.00m","05th Oct 99  ","0.00m","N/A","0.00m"
"3528","Space Invaders    ","NES","Taito  ","N/A","N/A","17th Apr 85  ","N/A","N/A","N/A"
"3529","Space Invaders '91    ","GEN","Taito  ","N/A","N/A","01st Jan 91  ","N/A","N/A","N/A"
"3530","Space Invaders '95    ","PC","Empire Interactive  ","N/A","N/A","01st Jan 94  ","N/A","N/A","N/A"
"3531","Space Invaders (Arcade)    ","VC","Taito  ","N/A","N/A","06th Apr 09  ","N/A","N/A","N/A"
"3532","Space Invaders (GBC)    ","GB","Activision  ","N/A","N/A","27th Oct 99  ","N/A","N/A","N/A"
"3533","Space Invaders (Japan)    ","PS","Taito  ","N/A","N/A","31st Jul 97  ","N/A","N/A","N/A"
"3534","Space Invaders (Japan)    ","PSN","Taito  ","N/A","N/A","15th Oct 08  ","N/A","N/A","N/A"
"3535","Space Invaders 2000    ","PS","Taito  ","N/A","N/A","03rd Dec 98  ","N/A","N/A","N/A"
"3536","Space Invaders Anniversary    ","PS2","Empire Interactive  ","N/A","N/A","30th Apr 04  ","N/A","N/A","N/A"
"3537","Space Invaders Evolution    ","PSP","Rising Star   ","N/A","0.00m","03rd Nov 06  ","0.00m","N/A","0.00m"
"3538","Space Invaders EX    ","GC","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"3539","Space Invaders Extreme    ","XBL","Taito  ","N/A","N/A","06th May 09  ","N/A","N/A","N/A"
"3540","Space Invaders Extreme    ","PSN","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"3541","Space Invaders Extreme Z    ","DSiW","Taito  ","N/A","N/A","04th Nov 09  ","N/A","N/A","N/A"
