"","game","platform","publisher","NA_Sales","Total_Sales","Release_Date","PAL_Sales","JP_Sales","Other_Sales"
"1579","99 Spirits    ","PC","RunnerGames  ","N/A","N/A","31st May 13  ","N/A","N/A","N/A"
"1580","99 Spirits - Cage of Night    ","PC","RunnerGames  ","N/A","N/A","04th Jul 14  ","N/A","N/A","N/A"
"1581","99Bullets    ","DSiW","Unknown  ","N/A","N/A","23rd May 11  ","N/A","N/A","N/A"
"1582","9: The Last Resort    ","PC","GT Interactive  ","N/A","N/A","30th Sep 96  ","N/A","N/A","N/A"
"1583","9Dragons    ","PC","Acclaim Entertainment  ","N/A","N/A","09th May 07  ","N/A","N/A","N/A"
"1584","9th Company: Roots of Terror    ","PC","Noviy Disk  ","N/A","N/A","15th Jan 08  ","N/A","N/A","N/A"
"1585","@field    ","PSV","Sonic Powered  ","N/A","N/A","29th Mar 12  ","N/A","N/A","N/A"
"1586","@Simple DL Series Vol. 1 : THE Misshitsu kara no Dasshutsu: Fushigi na Kumadonaru Burger Hen    ","3DS","D3 Publisher  ","N/A","N/A","29th Jun 11  ","N/A","N/A","N/A"
"1587","@Simple DS Series Vol. 1: The Misshitsukara no Dasshutsu    ","DSiW","D3 Publisher  ","N/A","N/A","22nd Jul 09  ","N/A","N/A","N/A"
"1588","@Simple DS Series Vol. 2: The Misshitsukara no Dasshutsu - Gakkou-hen    ","DSiW","D3 Publisher  ","N/A","N/A","24th Dec 09  ","N/A","N/A","N/A"
"1589","@Simple DS Series Vol. 4: The Misshitsukara no Dasshutsu - Karakuri Yashiki    ","DSiW","D3 Publisher  ","N/A","N/A","21st Jul 10  ","N/A","N/A","N/A"
"1590","@Simple DS Series Vol. 6: The Misshitsukara no Dasshutsu: s Sky Tower Hen    ","DSiW","D3 Publisher  ","N/A","N/A","22nd Dec 10  ","N/A","N/A","N/A"
"1591","A Bird Story    ","PC","Freebird Games  ","N/A","N/A","01st Jul 13  ","N/A","N/A","N/A"
"1592","A Bomb's Way    ","XBL","Microsoft  ","N/A","N/A","03rd Apr 09  ","N/A","N/A","N/A"
"1593","A Boy and His Blob    ","DS","Unknown  ","N/A","N/A","31st Dec 20  ","N/A","N/A","N/A"
"1594","A Boy and His Blob    ","3DS","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"1595","A Boy and His Blob    ","XOne","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"1596","A Boy and His Blob    ","PS4","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"1597","A Boy and His Blob    ","PC","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"1598","A Boy and His Blob: Trouble on Blobolonia    ","NES","Absolute Entertainment  ","N/A","N/A","01st Jan 89  ","N/A","N/A","N/A"
"1599","A Boy and His Blob: Trouble on Blobolonia    ","VC","Majesco  ","N/A","N/A","23rd Nov 09  ","N/A","N/A","N/A"
"1600","A Bug's Life    ","GB","THQ  ","N/A","N/A","31st Mar 99  ","N/A","N/A","N/A"
"1601","A Bug's Life    ","PC","Disney Interactive Studios  ","N/A","N/A","01st Jan 98  ","N/A","N/A","N/A"
"1602","A Bug's Life    ","PSN","Sony Computer Entertainment  ","N/A","N/A","27th Jul 10  ","N/A","N/A","N/A"
"1603","A Bug's Life: Active Play    ","PC","Disney Interactive Studios  ","N/A","N/A","03rd Nov 98  ","N/A","N/A","N/A"
"1604","A Bug's Life: Activity Centre    ","PS","Sony Computer Entertainment  ","N/A","N/A","01st Dec 99  ","N/A","N/A","N/A"
"1605","A Fading Melody    ","XBL","Microsoft  ","N/A","N/A","20th Mar 09  ","N/A","N/A","N/A"
"1606","A Fairy Tale    ","DSiW","High Horse Entertainment  ","N/A","N/A","04th Apr 11  ","N/A","N/A","N/A"
"1607","A Farewell to Dragons    ","PC","1C Company  ","N/A","N/A","11th Nov 09  ","N/A","N/A","N/A"
"1608","A Frog Game    ","XBL","Microsoft  ","N/A","N/A","21st Aug 09  ","N/A","N/A","N/A"
"1609","A Game About My Cat    ","XBL","Microsoft  ","N/A","N/A","19th Jun 11  ","N/A","N/A","N/A"
"1610","A Game of Dwarves    ","PS3","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"1611","A Game of Dwarves    ","PC","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"1612","A Game of Tennis    ","XBL","Microsoft  ","N/A","N/A","31st Jan 09  ","N/A","N/A","N/A"
"1613","A Game of Thrones: Genesis    ","PC","Focus Home Interactive  ","N/A","0.03m","28th Sep 11  ","0.03m","N/A","0.00m"
"1614","A Game you can't BEAT!!    ","XBL","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"1615","A Golden Wake    ","PC","Wadjet Eye Games  ","N/A","N/A","01st Oct 14  ","N/A","N/A","N/A"
"1616","A Good Librarian Like a Good Shepherd: Library Party    ","PSV","Kaga Create  ","N/A","0.04m","12th Feb 15  ","N/A","0.04m","N/A"
"1617","A Great Easter Egg Hunt    ","XBL","Microsoft  ","N/A","N/A","24th Apr 09  ","N/A","N/A","N/A"
"1618","A Hard Game Without Zombies    ","XBL","Microsoft  ","N/A","N/A","01st Jul 11  ","N/A","N/A","N/A"
"1619","A Hat in Time    ","PC","Gears for Breakfast  ","N/A","N/A","05th Oct 17  ","N/A","N/A","N/A"
"1620","A Hat in Time    ","OSX","Gears for Breakfast  ","N/A","N/A","05th Oct 17  ","N/A","N/A","N/A"
"1621","A Kappa's Trail    ","DSiW","Nintendo  ","N/A","N/A","14th Jun 10  ","N/A","N/A","N/A"
"1622","A Killer's Dream    ","XBL","Microsoft  ","N/A","N/A","21st Nov 09  ","N/A","N/A","N/A"
"1623","A Kingdom for Keflings    ","XBL","NinjaBee  ","N/A","N/A","19th Nov 08  ","N/A","N/A","N/A"
"1624","A Kingdom for Keflings    ","PC","NinjaBee  ","N/A","N/A","30th Mar 10  ","N/A","N/A","N/A"
"1625","A Kitchen Sink War    ","XBL","Microsoft  ","N/A","N/A","26th Nov 08  ","N/A","N/A","N/A"
"1626","A Line in the Sand    ","PC","SSI  ","N/A","N/A","01st Jan 92  ","N/A","N/A","N/A"
"1627","A Little War    ","And","G5 Software  ","N/A","N/A","06th Jan 14  ","N/A","N/A","N/A"
"1628","A llI S.V.: A Ressha de Gyoukou 3 Super Version    ","SNES","Pack-In-Video  ","N/A","0.06m","29th Sep 95  ","N/A","0.06m","N/A"
"1629","A Mind Forever Voyaging    ","PC","Infocom  ","N/A","N/A","01st Jan 85  ","N/A","N/A","N/A"
"1630","A Mind Forever Voyaging    ","MSD","Infocom  ","N/A","N/A","01st Jan 85  ","N/A","N/A","N/A"
"1631","A Mind Forever Voyaging    ","C128","Activision  ","N/A","N/A","01st Jan 85  ","N/A","N/A","N/A"
"1632","A Mind Forever Voyaging    ","Amig","Infocom  ","N/A","N/A","01st Jan 86  ","N/A","N/A","N/A"
"1633","A Mind Forever Voyaging    ","AST","Infocom  ","N/A","N/A","01st Jan 85  ","N/A","N/A","N/A"
"1634","A Monsteca Corral: Monsters vs. Robots    ","WW","Unknown  ","N/A","N/A","16th Aug 10  ","N/A","N/A","N/A"
"1635","A Morons Challenge    ","XBL","Microsoft  ","N/A","N/A","11th Jun 09  ","N/A","N/A","N/A"
"1636","A New Beginning    ","Wii","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"1637","A New Beginning    ","PC","Daedalic Entertainment  ","N/A","0.06m","11th Dec 12  ","0.05m","N/A","0.01m"
"1638","A New Beginning    ","DS","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"1639","A Nightmare on Elm Street    ","NES","LJN  ","N/A","N/A","01st Oct 90  ","N/A","N/A","N/A"
"1640","A Nightmare on Elm Street    ","PC","Unknown  ","N/A","N/A","01st Jan 89  ","N/A","N/A","N/A"
"1641","A Perfect Massage    ","XBL","Microsoft  ","N/A","N/A","25th May 09  ","N/A","N/A","N/A"
"1642","A Pimp RPG    ","XBL","Microsoft  ","N/A","N/A","16th Sep 11  ","N/A","N/A","N/A"
"1643","A Reflex Game: Xhake Shake    ","PC","Unknown  ","N/A","N/A","11th Apr 14  ","N/A","N/A","N/A"
"1644","A Ressha de Gyoukou    ","NES","Pony Canyon  ","N/A","N/A","21st Aug 91  ","N/A","N/A","N/A"
"1645","A Ressha de Gyoukou 2001    ","PS2","ArtDink  ","N/A","0.03m","08th Mar 01  ","N/A","0.03m","N/A"
"1646","A Ressha de Ikou DS    ","DS","ArtDink  ","N/A","0.04m","23rd Apr 09  ","N/A","0.04m","N/A"
"1647","A Ressha de Ikou DS: Navigation Pack    ","DS","ArtDink  ","N/A","N/A","09th Dec 10  ","N/A","N/A","N/A"
"1648","A Robots Conundrum    ","XBL","Microsoft  ","N/A","N/A","09th May 09  ","N/A","N/A","N/A"
"1649","A Space Shooter for 2 Bucks!    ","PSN","Frima Studio  ","N/A","N/A","21st Dec 10  ","N/A","N/A","N/A"
"1650","A Story About My Uncle    ","PC","Coffee Stain Studios  ","N/A","N/A","28th May 14  ","N/A","N/A","N/A"
"1651","A Topsy Turvy Life: The Turvys Strike Back    ","DSiW","Tecmo Koei  ","N/A","N/A","31st May 10  ","N/A","N/A","N/A"
"1652","A Topsy Turvy Life: Turvy Drops    ","DSiW","Tecmo Koei  ","N/A","N/A","17th May 10  ","N/A","N/A","N/A"
"1653","A Valley Without Wind    ","OSX","Arcen Games, LLC  ","N/A","N/A","24th Apr 12  ","N/A","N/A","N/A"
"1654","A Valley Without Wind    ","PC","Arcen Games, LLC  ","N/A","N/A","24th Apr 12  ","N/A","N/A","N/A"
"1655","A Vampyre Story    ","PC","The Adventure Company  ","N/A","0.02m","02nd Dec 08  ","0.01m","N/A","0.00m"
"1656","A Way Out    ","PC","Electronic Arts  ","N/A","N/A","23rd Mar 18  ","N/A","N/A","N/A"
"1657","A Wizard's Lizard    ","Linux","Lost Decade Games, LLC  ","N/A","N/A","16th Jun 14  ","N/A","N/A","N/A"
"1658","A Wizard's Lizard    ","OSX","Lost Decade Games, LLC  ","N/A","N/A","16th Jun 14  ","N/A","N/A","N/A"
"1659","A Wizard's Lizard    ","PC","Lost Decade Games, LLC  ","N/A","N/A","16th Jun 14  ","N/A","N/A","N/A"
"1660","A Wizard's Odyssey    ","XBL","Microsoft  ","N/A","N/A","01st Feb 09  ","N/A","N/A","N/A"
"1661","A World of Keflings    ","XBL","NinjaBee  ","N/A","N/A","22nd Dec 10  ","N/A","N/A","N/A"
"1662","A World of Keflings: It Came From Outer Space    ","XBL","NinjaBee  ","N/A","N/A","26th Oct 11  ","N/A","N/A","N/A"
"1663","A-10 Cuba!    ","PC","Activision  ","N/A","N/A","30th Nov 96  ","N/A","N/A","N/A"
"1664","A-10 Cuba!    ","Mob","Activision  ","N/A","N/A","30th Nov 96  ","N/A","N/A","N/A"
"1665","A-10 Cuba!    ","OSX","Activision  ","N/A","N/A","30th Nov 96  ","N/A","N/A","N/A"
"1666","A-10 Tank Killer    ","PC","Dynamix  ","N/A","N/A","01st Jan 89  ","N/A","N/A","N/A"
"1667","A-Force    ","GB","Sachen  ","N/A","N/A","01st Jan 93  ","N/A","N/A","N/A"
"1668","A-GA    ","PC","Illusion  ","N/A","N/A","25th Jun 04  ","N/A","N/A","N/A"
"1669","A-Maze!-ING    ","XBL","Microsoft  ","N/A","N/A","12th Oct 09  ","N/A","N/A","N/A"
"1670","A-Men    ","PSV","Bloober Team  ","N/A","N/A","13th Aug 13  ","N/A","N/A","N/A"
"1671","A-Rank Thunder Tanjouhen    ","SCD","Riot  ","N/A","N/A","25th Jun 93  ","N/A","N/A","N/A"
"1672","A-Ressha de Ikou Z: Mezase! Tairiku Oudan    ","PS","ArtDink  ","N/A","N/A","04th May 99  ","N/A","N/A","N/A"
"1673","A-Sock-Ellipse Now!    ","PC","Unknown  ","N/A","N/A","01st Jan 03  ","N/A","N/A","N/A"
"1674","A-Train    ","PC","Maxis  ","N/A","N/A","01st Jan 92  ","N/A","N/A","N/A"
"1675","A-Train 3D: City Simulator    ","3DS","Natsume  ","N/A","0.06m","14th Apr 15  ","N/A","0.06m","N/A"
"1676","A-Train 3D: City Simulator Neo    ","3DS","ArtDink  ","N/A","0.01m","01st Dec 16  ","N/A","0.01m","N/A"
"1677","A-Train 6    ","PS2","Midas Interactive Entertainment  ","N/A","0.06m","19th Mar 04  ","N/A","0.06m","N/A"
"1678","A-Train 8    ","PC","Bluestone Interactive  ","N/A","N/A","03rd Apr 09  ","N/A","N/A","N/A"
"1679","A-Train 9    ","PC","Degica  ","N/A","N/A","23rd May 14  ","N/A","N/A","N/A"
"1680","A-Train Exp.     ","PS4","ArtDink  ","N/A","0.02m","21st Dec 17  ","N/A","0.02m","N/A"
"1681","A-Train HX    ","X360","505 Games  ","N/A","0.00m","07th Mar 08  ","0.00m","N/A","0.00m"
"1682","A. IV Evolution: A Ressha de Ikou 4    ","PS","ArtDink  ","N/A","0.25m","03rd Dec 94  ","N/A","0.24m","0.02m"
"1683","A.C.E.: Another Century's Episode    ","PS2","Banpresto  ","N/A","0.26m","27th Jan 05  ","N/A","0.26m","N/A"
"1684","A.C.E.: Another Century's Episode 2    ","PS2","Banpresto  ","N/A","0.18m","30th Mar 06  ","N/A","0.18m","N/A"
"1685","A.C.E.: Another Century's Episode 2 - Special Vocal Version    ","PS2","Banpresto  ","N/A","0.01m","29th Nov 07  ","N/A","0.01m","N/A"
"1686","A.C.E.: Another Century's Episode 3: The Final    ","PS2","Banpresto  ","N/A","0.26m","06th Sep 07  ","N/A","0.26m","N/A"
"1687","A.C.E.: Another Century's Episode Portable    ","PSP","Namco Bandai  ","N/A","0.12m","13th Jan 11  ","N/A","0.12m","N/A"
"1688","A.C.E.: Another Century's Episode R    ","PS3","Namco Bandai  ","N/A","0.26m","19th Aug 10  ","N/A","0.26m","N/A"
"1689","A.I.M.    ","PC","1C Company  ","N/A","N/A","01st Jan 04  ","N/A","N/A","N/A"
"1690","A.I.M. 2: Clan Wars    ","PC","1C Company  ","N/A","N/A","20th Mar 08  ","N/A","N/A","N/A"
"1691","A.I.M. Racing    ","PC","1C Company  ","N/A","N/A","09th Feb 07  ","N/A","N/A","N/A"
"1692","A.I.R. Play    ","XBL","Microsoft  ","N/A","N/A","07th Jan 09  ","N/A","N/A","N/A"
"1693","A.III: A Ressha de Gyoukou 3    ","VC","ArtDink  ","N/A","N/A","20th Nov 07  ","N/A","N/A","N/A"
"1694","A.III: A Ressha de Gyoukou 3    ","PCE","ArtDink  ","N/A","N/A","11th Jun 93  ","N/A","N/A","N/A"
"1695","A.N.N.E    ","PC","gamesbymo  ","N/A","N/A","01st Jan 15  ","N/A","N/A","N/A"
"1696","A.P.B.    ","Lynx","Atari  ","N/A","N/A","01st Jan 91  ","N/A","N/A","N/A"
"1697","A.R.E.S. Extinction Agenda    ","PC","Extend Studio  ","N/A","N/A","14th Dec 10  ","N/A","N/A","N/A"
"1698","A.R.E.S. Extinction Agenda EX    ","XBL","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"1699","A.S.P. Air Strike Patrol    ","SNES","Seta Corporation  ","N/A","N/A","01st Jan 94  ","N/A","N/A","N/A"
"1700","A/X-101    ","SCD","Absolute Entertainment  ","N/A","N/A","01st Jan 94  ","N/A","N/A","N/A"
"1701","A2 racer    ","PC","Davilex  ","N/A","N/A","01st Jan 96  ","N/A","N/A","N/A"
"1702","A2 Racer 2    ","PC","Davilex  ","N/A","N/A","01st Jan 98  ","N/A","N/A","N/A"
"1703","A2 Racer 3    ","PC","Davilex  ","N/A","N/A","01st Jan 00  ","N/A","N/A","N/A"
"1704","A2 Racer II    ","PS","Davilex  ","N/A","N/A","01st Jan 98  ","N/A","N/A","N/A"
"1705","A2 Racer III: Europa Tour    ","PS","Davilex  ","N/A","N/A","01st Jan 02  ","N/A","N/A","N/A"
"1706","A340 500/600    ","PC","Just Flight  ","N/A","N/A","01st Jan 06  ","N/A","N/A","N/A"
"1707","A5: A Ressha de Ikou 5    ","PS","ArtDink  ","N/A","N/A","04th Dec 97  ","N/A","N/A","N/A"
"1708","Aa Harimadana    ","GEN","Sega  ","N/A","N/A","03rd Sep 93  ","N/A","N/A","N/A"
"1709","Aa Harimanada    ","GB","ASK  ","N/A","N/A","23rd Jul 93  ","N/A","N/A","N/A"
"1710","Aa Harimanada    ","GG","Sega  ","N/A","N/A","02nd Jul 93  ","N/A","N/A","N/A"
"1711","Aa Harimanada    ","GEN","Sega  ","N/A","N/A","03rd Sep 93  ","N/A","N/A","N/A"
"1712","Aa Megami-samaa    ","PS2","Marvelous Interactive  ","N/A","0.01m","22nd Feb 07  ","N/A","0.01m","N/A"
"1713","Aa-ojousama!    ","PC","Unknown  ","N/A","N/A","27th Apr 07  ","N/A","N/A","N/A"
"1714","AAA: El Videojuego    ","X360","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"1715","AAA: El Videojuego    ","PS3","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"1716","AAA: El Videojuego    ","Wii","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"1717","AAA: El Videojuego    ","DS","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"1718","AAA: El Videojuego    ","PSP","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"1719","AaaaaAAaaaAAAaaAAAAaAAAAA!!! A Reckless Disregard for Gravity    ","PC","Dejobaan Games  ","N/A","N/A","03rd Sep 09  ","N/A","N/A","N/A"
"1720","AAAHH!!! Real Monsters    ","SNES","Viacom  ","N/A","N/A","18th Aug 95  ","N/A","N/A","N/A"
"1721","AAAHH!!! Real Monsters    ","GEN","Viacom  ","N/A","N/A","15th Sep 95  ","N/A","N/A","N/A"
"1722","Aaargh    ","PC","Arcadia Systems  ","N/A","N/A","01st Jan 88  ","N/A","N/A","N/A"
"1723","Aaargh!    ","PC","Arcadia Systems  ","N/A","N/A","01st Jan 88  ","N/A","N/A","N/A"
"1724","Aah Impossible Rescue    ","XBL","Microsoft  ","N/A","N/A","18th Nov 10  ","N/A","N/A","N/A"
"1725","Aahh! Spot the Difference    ","3DS","Gamelion Studios  ","N/A","N/A","01st Mar 12  ","N/A","N/A","N/A"
"1726","Aahh! Spot the Difference    ","DSi","Gamelion Studios  ","N/A","N/A","01st Mar 12  ","N/A","N/A","N/A"
"1727","Aardvark    ","XBL","Microsoft  ","N/A","N/A","18th Nov 09  ","N/A","N/A","N/A"
"1728","Aargon Deluxe    ","PC","Unknown  ","N/A","N/A","08th May 01  ","N/A","N/A","N/A"
"1729","Aaron vs. Ruth    ","PC","Mindscape  ","N/A","N/A","30th Jun 97  ","N/A","N/A","N/A"
"1730","Aaron's Ping-Pong    ","XBL","Microsoft  ","N/A","N/A","25th Nov 08  ","N/A","N/A","N/A"
"1731","Aaru's Awakening    ","PS4","Unknown  ","N/A","N/A","01st Oct 14  ","N/A","N/A","N/A"
"1732","Aaru's Awakening    ","PS3","Unknown  ","N/A","N/A","01st Oct 14  ","N/A","N/A","N/A"
"1733","Aaru's Awakening    ","Linux","Unknown  ","N/A","N/A","29th Sep 13  ","N/A","N/A","N/A"
"1734","Aaru's Awakening    ","OSX","Unknown  ","N/A","N/A","29th Sep 13  ","N/A","N/A","N/A"
"1735","Aaru's Awakening    ","PC","Unknown  ","N/A","N/A","29th Sep 13  ","N/A","N/A","N/A"
"1736","Abaddon: Retribution    ","XBL","Microsoft  ","N/A","N/A","09th Sep 10  ","N/A","N/A","N/A"
"1737","Abadox: The Deadly Inner War    ","NES","Milton Bradley  ","N/A","N/A","01st Mar 90  ","N/A","N/A","N/A"
"1738","AbalaBurn    ","PS","Takara  ","N/A","N/A","20th Aug 98  ","N/A","N/A","N/A"
"1739","Aban Hawkins & the 1000 SPIKES    ","XBL","Microsoft  ","N/A","N/A","18th Jan 11  ","N/A","N/A","N/A"
"1740","Aban Hawkins & the 1001 Spikes    ","PSV","Nicalis  ","N/A","N/A","03rd Jun 14  ","N/A","N/A","N/A"
"1741","Aban Hawkins & the 1001 Spikes    ","3DS","Nicalis  ","N/A","N/A","03rd Jun 14  ","N/A","N/A","N/A"
"1742","Aban Hawkins & the 1001 Spikes    ","X360","8bits fanatics  ","N/A","N/A","18th Jan 11  ","N/A","N/A","N/A"
"1743","Aban Hawkins & the 1001 Spikes    ","PC","Nicalis  ","N/A","N/A","03rd Jun 14  ","N/A","N/A","N/A"
"1744","Aban Hawkins & the 1001 Spikes    ","PS4","Nicalis  ","N/A","N/A","03rd Jun 14  ","N/A","N/A","N/A"
"1745","Abandoned Places: A Time for Heroes    ","PC","Unknown  ","N/A","N/A","01st Jan 92  ","N/A","N/A","N/A"
"1746","Abandoner    ","PC","Unknown  ","N/A","N/A","17th Sep 04  ","N/A","N/A","N/A"
"1747","ABC Island    ","PC","Unknown  ","N/A","N/A","01st Jan 08  ","N/A","N/A","N/A"
"1748","ABC Monday Night Football    ","PC","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"1749","ABC Monday Night Football '98    ","PC","Unknown  ","N/A","N/A","30th Sep 97  ","N/A","N/A","N/A"
"1750","ABC Sports Indy Racing    ","PC","Unknown  ","N/A","N/A","01st Jan 97  ","N/A","N/A","N/A"
"1751","ABC's Monday Night Football    ","SNES","Data East  ","N/A","N/A","01st Dec 93  ","N/A","N/A","N/A"
"1752","ABC's Wide World of Sport Boxing    ","PC","Data East  ","N/A","N/A","01st Jan 91  ","N/A","N/A","N/A"
"1753","Abduction Action!    ","XBL","Unknown  ","N/A","N/A","18th Apr 10  ","N/A","N/A","N/A"
"1754","Abronium Party    ","XBL","Microsoft  ","N/A","N/A","23rd Feb 09  ","N/A","N/A","N/A"
"1755","Absolute Baseball    ","DSiW","Tasuke  ","N/A","N/A","04th Apr 11  ","N/A","N/A","N/A"
"1756","Absolute BrickBuster    ","DSiW","Tasuke  ","N/A","N/A","26th Jul 10  ","N/A","N/A","N/A"
"1757","Absolute Chess    ","DSiW","Tasuke  ","N/A","N/A","09th Aug 10  ","N/A","N/A","N/A"
"1758","Absolute Chess    ","DSiW","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"1759","Absolute Obedience    ","PC","Jast  ","N/A","N/A","25th Oct 06  ","N/A","N/A","N/A"
"1760","Absolute Reversi    ","DSiW","Tasuke  ","N/A","N/A","23rd Aug 10  ","N/A","N/A","N/A"
"1761","Absolute X    ","GB","Midas Interactive Entertainment  ","N/A","N/A","03rd Aug 01  ","N/A","N/A","N/A"
"1762","Absolute Zero    ","PC","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"1763","Absolute: Blazing Infinity    ","X360","Idea Factory  ","N/A","N/A","29th Mar 07  ","N/A","N/A","N/A"
"1764","Absolute: Blazing Infinity    ","XBL","Idea Factory  ","N/A","N/A","22nd Dec 09  ","N/A","N/A","N/A"
"1765","Abstacked    ","XBL","Microsoft  ","N/A","N/A","15th Nov 08  ","N/A","N/A","N/A"
"1766","Abunai: Koi no Sousa Shitsu    ","PSP","Quinrose  ","N/A","0.01m","31st May 12  ","N/A","0.01m","N/A"
"1767","Abunai: Koi no Sousa Shitsu    ","PSV","Asgard  ","N/A","0.02m","21st May 15  ","N/A","0.02m","N/A"
"1768","Abundante!    ","PC","Myth People  ","N/A","N/A","10th Jan 07  ","N/A","N/A","N/A"
"1769","Abuse    ","PC","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"1770","Abyss    ","3DS","EnjoyUp Games  ","N/A","N/A","23rd Aug 12  ","N/A","N/A","N/A"
"1771","Abyss    ","DSi","EnjoyUp Games  ","N/A","N/A","23rd Aug 12  ","N/A","N/A","N/A"
"1772","Abyss    ","WiiU","EnjoyUp Games  ","N/A","N/A","01st May 14  ","N/A","N/A","N/A"
"1773","Abyss Odyssey    ","PC","Atlus  ","N/A","N/A","15th Jul 14  ","N/A","N/A","N/A"
"1774","Abyss Odyssey    ","X360","Atlus  ","N/A","N/A","16th Jul 14  ","N/A","N/A","N/A"
"1775","Abyss Odyssey    ","PS3","Atlus  ","N/A","N/A","15th Jul 14  ","N/A","N/A","N/A"
"1776","ABZU    ","PC","505 Games  ","N/A","N/A","02nd Aug 16  ","N/A","N/A","N/A"
"1777","AC-130: Operation Devastation    ","PC","ValuSoft  ","N/A","N/A","26th Jan 09  ","N/A","N/A","N/A"
"1778","Academy of Magic: Word Spells    ","PC","Total Eclipse  ","N/A","N/A","17th Oct 05  ","N/A","N/A","N/A"
"1779","Academy: Checkers    ","DSiW","Gamelion Studios  ","N/A","N/A","27th Oct 11  ","N/A","N/A","N/A"
"1780","Academy: Checkers    ","3DS","Gamelion Studios  ","N/A","N/A","20th Oct 11  ","N/A","N/A","N/A"
"1781","Academy: Checkers    ","DSi","Gamelion Studios  ","N/A","N/A","20th Oct 11  ","N/A","N/A","N/A"
"1782","Academy: Tic-Tac-Toe    ","DSiW","Gamelion Studios  ","N/A","N/A","18th Oct 10  ","N/A","N/A","N/A"
"1783","Accel Knights 2: Full Throttle     ","3DS","ArtePiazza  ","N/A","N/A","20th Jul 14  ","N/A","N/A","N/A"
"1784","Accel World vs. Sword Art Online: Millennium Twilight    ","PSV","Namco Bandai Games  ","N/A","0.07m","07th Jul 17  ","N/A","0.07m","N/A"
"1785","Accel World vs. Sword Art Online: Millennium Twilight    ","PS4","Namco Bandai Games  ","N/A","0.10m","07th Jul 17  ","0.03m","0.06m","0.01m"
"1786","Accel World: Ginyoku no Kakusei    ","PSP","Namco Bandai Games  ","N/A","0.03m","13th Sep 12  ","N/A","0.03m","N/A"
"1787","Accel World: Ginyoku no Kakusei    ","PS3","Namco Bandai Games  ","N/A","0.03m","13th Sep 12  ","N/A","0.03m","N/A"
"1788","Accel World: Kasoku no Chouten    ","PSP","Namco Bandai Games  ","N/A","0.01m","31st Jan 13  ","N/A","0.01m","N/A"
"1789","Accel World: Kasoku no Chouten    ","PS3","Namco Bandai Games  ","N/A","0.02m","31st Jan 13  ","N/A","0.02m","N/A"
"1790","Accelebrid    ","SNES","Tomy Corporation  ","N/A","N/A","26th Nov 93  ","N/A","N/A","N/A"
"1791","Acceleration of Suguri X Edition    ","PSN","Sony Online Entertainment  ","N/A","N/A","15th Feb 11  ","N/A","N/A","N/A"
"1792","Accordion Hero    ","PC","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"1793","Ace Armstrong vs. the Alien Scumbags    ","PSN","Laughing Jackal  ","N/A","N/A","07th Sep 10  ","N/A","N/A","N/A"
"1794","Ace Attorney Investigations 2    ","DS","Capcom  ","N/A","0.26m","03rd Feb 11  ","N/A","0.26m","N/A"
"1795","Ace Attorney: Ryuunosuke Wright's Adventure    ","3DS","Capcom  ","N/A","N/A","31st Dec 20  ","N/A","N/A","N/A"
