"","game","platform","publisher","NA_Sales","Total_Sales","Release_Date","PAL_Sales","JP_Sales","Other_Sales"
"5955","G1 Jockey 4 2006    ","PS2","KOEI  ","N/A","N/A","14th Sep 06  ","N/A","N/A","N/A"
"5956","G1 Jockey 4 2007    ","PS2","KOEI  ","N/A","0.01m","01st Nov 07  ","N/A","0.01m","N/A"
"5957","G1 Jockey 4 2007    ","PS3","KOEI  ","N/A","N/A","01st Nov 07  ","N/A","N/A","N/A"
"5958","G1 Jockey 4 2008    ","PS2","KOEI  ","N/A","0.01m","18th Sep 08  ","N/A","0.01m","N/A"
"5959","G1 Jockey 4 2008    ","PS3","KOEI  ","N/A","0.01m","26th Sep 08  ","0.00m","0.00m","0.00m"
"5960","G1 Jockey Wii    ","Wii","KOEI  ","N/A","0.02m","29th Jun 07  ","0.01m","0.02m","0.00m"
"5961","G1 Jockey Wii 2008    ","Wii","KOEI  ","N/A","0.00m","26th Sep 08  ","0.00m","N/A","0.00m"
"5962","G1 King! 3-Hitsu no Yosouya    ","GB","Victory Lap Games  ","N/A","N/A","26th Mar 93  ","N/A","N/A","N/A"
"5963","GA - Geijutsuka Art Design Class: Slapstick Wonder Land    ","PSP","Russel  ","N/A","0.02m","29th Jul 10  ","N/A","0.02m","N/A"
"5964","GA - Geijutsuka Art Design Class: Slapstick Wonder Land    ","PSN","Russel  ","N/A","N/A","29th Jul 10  ","N/A","N/A","N/A"
"5965","Gabriel Knight 3: Blood of the Sacred, Blood of the Damned    ","PC","Sierra Entertainment  ","N/A","N/A","05th Oct 99  ","N/A","N/A","N/A"
"5966","Gabriel Knight: Sins of the Fathers    ","PC","Sierra Entertainment  ","N/A","N/A","01st Jan 93  ","N/A","N/A","N/A"
"5967","Gabrielle's Ghostly Groove: Monster Mix    ","WW","Natsume  ","N/A","N/A","16th May 11  ","N/A","N/A","N/A"
"5968","Gachapin Nikki DS    ","DS","Hudson Soft  ","N/A","N/A","20th Sep 07  ","N/A","N/A","N/A"
"5969","Gacharoku    ","PS2","Sony Computer Entertainment  ","N/A","0.03m","05th Dec 02  ","N/A","0.03m","N/A"
"5970","Gacharoku 2: Kondo wa Sekai Isshuu yo!!    ","PS2","Sony Computer Entertainment  ","N/A","N/A","18th Dec 03  ","N/A","N/A","N/A"
"5971","Gachasute! Dyna Device    ","GBA","Smile Soft  ","N/A","N/A","26th Jul 02  ","N/A","N/A","N/A"
"5972","Gachasute! Dyna Device 2    ","GBA","Rocket Company  ","N/A","N/A","05th Dec 03  ","N/A","N/A","N/A"
"5973","Gachinko Pro Yakyuu    ","GBA","Now Production  ","N/A","N/A","21st Jun 02  ","N/A","N/A","N/A"
"5974","GachiTora! Abarenbou Kyoushi in High School    ","PSP","Spike  ","N/A","0.05m","21st Apr 11  ","N/A","0.05m","N/A"
"5975","Gadget Racers (PAL)    ","PS2","Zoo Digital Publishing  ","N/A","0.02m","05th Dec 03  ","N/A","0.02m","N/A"
"5976","Gaia Breeder    ","SAT","Aspect  ","N/A","N/A","27th Nov 97  ","N/A","N/A","N/A"
"5977","Gaia Master    ","PS","Capcom  ","N/A","N/A","13th Apr 00  ","N/A","N/A","N/A"
"5978","Gaia Master Duel Card Attacks    ","GB","Capcom  ","N/A","N/A","29th Jun 01  ","N/A","N/A","N/A"
"5979","Gaia Master Kessen! Seikiou Densetsu    ","DC","Capcom  ","N/A","N/A","28th Jun 01  ","N/A","N/A","N/A"
"5980","Gaia no Monshou    ","PCE","NCS  ","N/A","N/A","23rd Sep 88  ","N/A","N/A","N/A"
"5981","Gaia Online MMO     ","PC","Unknown  ","N/A","N/A","01st Sep 08  ","N/A","N/A","N/A"
"5982","Gaia Saver Hero Saidai no Sakusen    ","SNES","Banpresto  ","N/A","0.03m","28th Jan 94  ","N/A","0.03m","N/A"
"5983","Gaia's Moon    ","3DS","Enjoy Gaming ltd.  ","N/A","N/A","19th Jan 12  ","N/A","N/A","N/A"
"5984","Gaia's Moon    ","DSi","Enjoy Gaming ltd.  ","N/A","N/A","19th Jan 12  ","N/A","N/A","N/A"
"5985","Gaiabreaker    ","WiiU","Ubiquitous Media Corp.  ","N/A","N/A","14th Aug 14  ","N/A","N/A","N/A"
"5986","Gaiares     ","GEN","Renovation  ","N/A","N/A","01st Jan 90  ","N/A","N/A","N/A"
"5987","GaiaSeed    ","PSN","Sony Computer Entertainment  ","N/A","N/A","21st Sep 10  ","N/A","N/A","N/A"
"5988","GaiaSeed: Project Seed Trap    ","PS","Techno Soleil  ","N/A","N/A","13th Dec 96  ","N/A","N/A","N/A"
"5989","Gaiflame    ","PCE","NCS  ","N/A","N/A","26th Jan 90  ","N/A","N/A","N/A"
"5990","Gaiflame    ","VC","Hudson Soft  ","N/A","N/A","11th Sep 07  ","N/A","N/A","N/A"
"5991","Gaika no Gouhou: Air Land Force    ","PS2","KOEI  ","N/A","N/A","28th Aug 03  ","N/A","N/A","N/A"
"5992","Gain Ground    ","GEN","Renovation  ","N/A","N/A","02nd Jan 91  ","N/A","N/A","N/A"
"5993","Gain Ground    ","VC","Sega  ","N/A","N/A","05th Feb 07  ","N/A","N/A","N/A"
"5994","Gain Ground    ","MS","Sega  ","N/A","N/A","01st Jan 91  ","N/A","N/A","N/A"
"5995","Gain Ground    ","PC","Sega  ","N/A","N/A","01st Jun 10  ","N/A","N/A","N/A"
"5996","Gain Ground SX    ","PCE","NEC Avenue  ","N/A","N/A","25th Dec 92  ","N/A","N/A","N/A"
"5997","Gaist Crusher    ","3DS","Capcom  ","N/A","0.05m","05th Dec 13  ","N/A","0.05m","N/A"
"5998","Gaist Crusher God    ","3DS","Capcom  ","N/A","0.02m","04th Sep 14  ","N/A","0.02m","N/A"
"5999","Gaitame Baibai Trainer: Kabutore FX    ","DS","Konami  ","N/A","0.00m","26th Mar 09  ","N/A","0.00m","N/A"
"6000","Gakken Chuugokugo Sanmai DS    ","DS","Gakken  ","N/A","N/A","10th Jul 08  ","N/A","N/A","N/A"
"6001","Gakken Chuugokugo Sanmai DS: Kiki-Tore & Shoki-Tore    ","DS","Gakken  ","N/A","N/A","17th Mar 11  ","N/A","N/A","N/A"
"6002","Gakken DS: Otona no Gakushuu Kindaichi Sensei no Nihongo Lesson    ","DS","Gakken  ","N/A","N/A","22nd Feb 07  ","N/A","N/A","N/A"
"6003","Gakken DS: Shin TOEIC Test Kanzen Kouryaku    ","DS","Gakken  ","N/A","0.02m","13th Sep 07  ","N/A","0.02m","N/A"
"6004","Gakken Eigo Sanmai DS    ","DS","Gakken  ","N/A","N/A","26th Nov 09  ","N/A","N/A","N/A"
"6005","Gakken Europa 4: Kokugo Sanmai DS    ","DS","Gakken  ","N/A","0.00m","11th Mar 10  ","N/A","0.00m","N/A"
"6006","Gakken Hangul Sanmai DS    ","DS","IE Institute  ","N/A","N/A","19th Mar 09  ","N/A","N/A","N/A"
"6007","Gakken Hangul-Go Sanmai DS: Kiki-Tore & Shoki-Tore    ","DS","Gakken  ","N/A","N/A","17th Mar 11  ","N/A","N/A","N/A"
"6008","Gakken Kanyouku Kotowaza 210    ","GB","Imagineer  ","N/A","N/A","30th Jan 98  ","N/A","N/A","N/A"
"6009","Gakken M Bunko: Monoshiri Edo Meijin    ","DS","Global A Entertainment  ","N/A","N/A","10th Apr 08  ","N/A","N/A","N/A"
"6010","Gakken Mainichi no Drill DS: Mesaze! Miracle Shougaku 1 Nensei    ","DS","Gakken  ","N/A","N/A","19th Jun 08  ","N/A","N/A","N/A"
"6011","Gakken Mu Henshuubu Kanshuu: Choujou Genshou Research File    ","DS","Global A Entertainment  ","N/A","N/A","11th Sep 08  ","N/A","N/A","N/A"
"6012","Gakken Rekishi 512    ","GB","Imagineer  ","N/A","N/A","29th May 98  ","N/A","N/A","N/A"
"6013","Gakken Shiaza Jukugo 288    ","GB","Imagineer  ","N/A","N/A","30th Jan 98  ","N/A","N/A","N/A"
"6014","Gakken Taigo: Indonesia-Go Sanmai DS    ","DS","Gakken  ","N/A","N/A","14th Oct 10  ","N/A","N/A","N/A"
"6015","Gakken Youten Rank Jun Series: Kagaku DS    ","DS","IE Institute  ","N/A","N/A","21st Dec 06  ","N/A","N/A","N/A"
"6016","Gakken Youten Rank Jun Series: Nippon no Rekishi DS    ","DS","IE Institute  ","N/A","N/A","21st Dec 06  ","N/A","N/A","N/A"
"6017","Gakken: Shin TOEIC Test Kanzen Kouryaku 2    ","DS","Gakken  ","N/A","N/A","19th Mar 09  ","N/A","N/A","N/A"
"6018","Gakkou Deatta Kowai Hanashi    ","PS","Banpresto  ","N/A","N/A","19th Jul 96  ","N/A","N/A","N/A"
"6019","Gakkou no Kaidan    ","SAT","Sega  ","N/A","N/A","14th Jul 95  ","N/A","N/A","N/A"
"6020","Gakkou no Kaidan DS    ","DS","Idea Factory  ","N/A","N/A","17th Jul 08  ","N/A","N/A","N/A"
"6021","Gakkou no Kaidan: Hyakuyoubako no Fuuin    ","GBA","TDK Core  ","N/A","N/A","22nd Jul 04  ","N/A","N/A","N/A"
"6022","Gakkou no Kowai Usawa: Hanako-chan ga Kite!!    ","3DO","Amuse  ","N/A","N/A","11th Aug 95  ","N/A","N/A","N/A"
"6023","Gakkou no Kowai Uwasa: Hanako-San ga Kita!!    ","PS","Capcom  ","N/A","N/A","11th Aug 95  ","N/A","N/A","N/A"
"6024","Gakkou no Kowai Uwasa: Hanako-San ga Kita!!    ","DS","Arc System Works  ","N/A","N/A","07th Aug 08  ","N/A","N/A","N/A"
"6025","Gakkou no Kowai Uwasa: Hanako-San ga Kita!!    ","SAT","Capcom  ","N/A","N/A","11th Aug 95  ","N/A","N/A","N/A"
"6026","Gakkou no Yarashii Kaidan    ","PC","TinkerBell  ","N/A","N/A","19th Mar 09  ","N/A","N/A","N/A"
"6027","Gakkou o Tsukurou!!    ","PS","Victor Interactive  ","N/A","N/A","18th Dec 97  ","N/A","N/A","N/A"
"6028","Gakkou o Tsukurou!!    ","PSN","Marvelous Interactive  ","N/A","N/A","12th Mar 08  ","N/A","N/A","N/A"
"6029","Gakkou o Tsukurou!! 2    ","PS","Victor Interactive  ","N/A","N/A","10th Dec 98  ","N/A","N/A","N/A"
"6030","Gakkou o Tsukurou!! 2    ","PSN","Victor Interactive  ","N/A","N/A","25th Feb 09  ","N/A","N/A","N/A"
"6031","Gakkou o Tsukurou!! Advance    ","GBA","Victor Interactive  ","N/A","N/A","07th Dec 01  ","N/A","N/A","N/A"
"6032","Gakkou o Tsukurou!! Happy Days    ","PS2","Marvelous Interactive  ","N/A","N/A","24th Mar 05  ","N/A","N/A","N/A"
"6033","Gakkou o Tsukurou!! Kouchou Sensei Monogatari    ","PS","Victor Interactive  ","N/A","N/A","26th Oct 00  ","N/A","N/A","N/A"
"6034","Gakkou o Tsukurou!! Kouchou Sensei Monogatari    ","PSN","Marvelous Interactive  ","N/A","N/A","22nd Apr 09  ","N/A","N/A","N/A"
"6035","Gakkyuou Yamazaki: Yamazaki Oukoku Oofun Araso    ","DC","Sega  ","N/A","N/A","23rd Dec 99  ","N/A","N/A","N/A"
"6036","Gaku * Ou: The Royal Seven Stars + Meteor    ","PSP","Alchemist  ","N/A","0.02m","28th Mar 13  ","N/A","0.02m","N/A"
"6037","Gakuen Alice: DokiDoki * Fushigi Taiken    ","GBA","Kids Station  ","N/A","N/A","18th Nov 04  ","N/A","N/A","N/A"
"6038","Gakuen Alice: KiraKira * Memory Kiss    ","PS2","Kids Station  ","N/A","0.01m","22nd Jun 06  ","N/A","0.01m","N/A"
"6039","Gakuen Alice: WakuWaku * Happy Friends    ","DS","Kids Station  ","N/A","0.03m","19th Apr 07  ","N/A","0.03m","N/A"
"6040","Gakuen Battle Fishers: Yoky Shiimono wa Tsure    ","GB","Konami  ","N/A","N/A","30th Mar 00  ","N/A","N/A","N/A"
"6041","Gakuen Heaven: Boy's Love Scramble!    ","PSP","NEC Interchannel   ","N/A","N/A","26th Nov 09  ","N/A","N/A","N/A"
"6042","Gakuen Heaven: Boy's Love Scramble!    ","PS2","NEC Interchannel   ","N/A","N/A","27th Nov 03  ","N/A","N/A","N/A"
"6043","Gakuen Heaven: Boy's Love Scramble!    ","PC","Spray  ","N/A","N/A","02nd Aug 02  ","N/A","N/A","N/A"
"6044","Gakuen Heaven: Boy's Love Scramble! TypeB    ","PS2","NEC Interchannel   ","N/A","N/A","22nd Jul 04  ","N/A","N/A","N/A"
"6045","Gakuen Heaven: Okawari! Boy's Love Attack!    ","PS2","NEC Interchannel   ","N/A","N/A","24th Feb 05  ","N/A","N/A","N/A"
"6046","Gakuen Heaven: Okawari! Boy's Love Attack!    ","PSP","Prototype  ","N/A","N/A","10th Feb 11  ","N/A","N/A","N/A"
"6047","Gakuen Hetalia    ","DS","Idea Factory  ","N/A","0.01m","08th Mar 12  ","N/A","0.01m","N/A"
"6048","Gakuen Hetalia Portable    ","PSP","Idea Factory  ","N/A","0.04m","24th Mar 11  ","N/A","0.04m","N/A"
"6049","Gakuen K: Wonderful School Days    ","PSP","Idea Factory  ","N/A","0.02m","30th Oct 14  ","N/A","0.02m","N/A"
"6050","Gakuen Pets 2: Poolside no Shiiku Katsudou    ","PC","GokuFero  ","N/A","N/A","24th Oct 08  ","N/A","N/A","N/A"
"6051","Gakuen Pets 3: Seieki Mamire no Toshokan    ","PC","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"6052","Gakuen Pets: Houkago no Shiikusha    ","PC","GokuFero  ","N/A","N/A","18th Jan 08  ","N/A","N/A","N/A"
"6053","Gakuen Senki Muryou    ","GBA","MTO  ","N/A","N/A","05th Dec 03  ","N/A","N/A","N/A"
"6054","Gakuen Toshi Vara Noir    ","PS2","Idea Factory  ","N/A","N/A","31st Oct 02  ","N/A","N/A","N/A"
"6055","Gakuen Toshi Vara Noir Roses    ","GC","Idea Factory  ","N/A","N/A","23rd Jan 04  ","N/A","N/A","N/A"
"6056","Gakusen Toshi Asterisk Festa: Houka Kenran    ","PSV","Namco Bandai Games  ","N/A","0.05m","28th Jan 16  ","N/A","0.05m","N/A"
"6057","Gal Gun    ","X360","Alchemist  ","N/A","0.04m","27th Jan 11  ","N/A","0.04m","N/A"
"6058","Gal Gun    ","PS3","Alchemist  ","N/A","0.02m","23rd Feb 12  ","N/A","0.02m","N/A"
"6059","Gal Gun 2    ","PS4","PQube  ","N/A","0.01m","24th Apr 18  ","N/A","0.01m","N/A"
"6060","Gal Gun: Double Peace    ","PS4","PQube  ","N/A","0.01m","02nd Aug 16  ","N/A","0.01m","N/A"
"6061","Gal Gun: Double Peace    ","PSV","PQube  ","N/A","0.06m","02nd Aug 16  ","0.03m","0.01m","0.01m"
"6062","Galactic Arms Race    ","PC","Unknown  ","N/A","N/A","31st May 14  ","N/A","N/A","N/A"
"6063","Galactic Assault: Prisoner of Power    ","PC","Paradox Interactive   ","N/A","N/A","12th Sep 07  ","N/A","N/A","N/A"
"6064","Galactic Attack    ","SAT","Acclaim Entertainment  ","N/A","0.25m","01st Jan 95  ","N/A","0.25m","N/A"
"6065","Galactic Civilizations    ","PC","Strategy First  ","N/A","N/A","26th Mar 03  ","N/A","N/A","N/A"
"6066","Galactic Civilizations II: Dark Avatar    ","PC","Stardock  ","N/A","N/A","14th Feb 07  ","N/A","N/A","N/A"
"6067","Galactic Civilizations II: Dread Lords    ","PC","Stardock  ","N/A","N/A","21st Feb 06  ","N/A","N/A","N/A"
"6068","Galactic Civilizations II: Endless Universe    ","PC","Unknown  ","N/A","N/A","01st Jan 70  ","N/A","N/A","N/A"
"6069","Galactic Civilizations II: Twilight of the Arnor    ","PC","Stardock  ","N/A","N/A","30th Apr 08  ","N/A","N/A","N/A"
"6070","Galactic Civilizations II: Ultimate Edition    ","PC","Stardock  ","N/A","N/A","09th Feb 09  ","N/A","N/A","N/A"
"6071","Galactic Civilizations III    ","PC","Stardock  ","N/A","0.01m","14th May 15  ","0.01m","N/A","0.00m"
"6072","Galactic Civilizations: Altarian Prophecy    ","PC","Strategy First  ","N/A","N/A","12th Nov 04  ","N/A","N/A","N/A"
"6073","Galactic Command - Echo Squad    ","PC","GamersGate  ","N/A","N/A","07th Mar 08  ","N/A","N/A","N/A"
"6074","Galactic Crusader    ","NES","Bunch Games  ","N/A","N/A","01st Jan 90  ","N/A","N/A","N/A"
"6075","Galactic Dream: Rage of War    ","PC","Strategy First  ","N/A","N/A","15th Aug 07  ","N/A","N/A","N/A"
"6076","Galactic Escape    ","XBL","Microsoft  ","N/A","N/A","01st Oct 09  ","N/A","N/A","N/A"
"6077","Galactic Pinball    ","VB","Nintendo  ","N/A","N/A","14th Aug 95  ","N/A","N/A","N/A"
"6078","Galactic Protector    ","MS","Sega  ","N/A","N/A","21st Feb 88  ","N/A","N/A","N/A"
"6079","Galactik Football    ","DS","505 Games  ","N/A","N/A","12th Jun 09  ","N/A","N/A","N/A"
"6080","Galaga    ","7800","Atari  ","N/A","N/A","01st Jan 87  ","N/A","N/A","N/A"
"6081","Galaga    ","XBL","Namco Bandai  ","N/A","N/A","26th Jul 06  ","N/A","N/A","N/A"
"6082","Galaga '88 (Arcade)    ","VC","Namco Bandai  ","N/A","N/A","23rd Jun 09  ","N/A","N/A","N/A"
"6083","Galaga '90    ","PCE","NEC  ","N/A","N/A","01st Jan 89  ","N/A","N/A","N/A"
"6084","Galaga '90    ","VC","Namco Bandai  ","N/A","N/A","06th Aug 07  ","N/A","N/A","N/A"
"6085","Galaga '90    ","PSN","Namco Bandai  ","N/A","N/A","16th Mar 11  ","N/A","N/A","N/A"
"6086","Galaga '91    ","GG","Namco  ","N/A","N/A","25th Oct 91  ","N/A","N/A","N/A"
"6087","Galaga (Arcade)    ","VC","Namco Bandai  ","N/A","N/A","24th Nov 09  ","N/A","N/A","N/A"
"6088","Galaga Legions    ","XBL","Namco Bandai  ","N/A","N/A","20th Aug 08  ","N/A","N/A","N/A"
"6089","Galaga Legions DX    ","PSN","Namco Bandai  ","N/A","N/A","02nd Aug 11  ","N/A","N/A","N/A"
"6090","Galaga Legions DX    ","XBL","Namco Bandai  ","N/A","N/A","29th Jun 11  ","N/A","N/A","N/A"
"6091","Galaga: Demons of Death    ","NES","Bandai  ","N/A","N/A","01st Sep 88  ","N/A","N/A","N/A"
"6092","Galaga: Demons of Death    ","VC","Namco Bandai  ","N/A","N/A","11th Apr 07  ","N/A","N/A","N/A"
"6093","Galaga: Destination Earth    ","PC","Hasbro Interactive  ","N/A","N/A","23rd Sep 00  ","N/A","N/A","N/A"
"6094","Galaga: Destination Earth    ","GB","Hasbro Interactive  ","N/A","N/A","25th Sep 00  ","N/A","N/A","N/A"
"6095","Galahad    ","GEN","Electronic Arts  ","N/A","N/A","01st Jan 92  ","N/A","N/A","N/A"
"6096","Galak-Z: The Dimensional    ","PS4","17-Bit  ","N/A","N/A","04th Aug 15  ","N/A","N/A","N/A"
"6097","Galak-Z: The Dimensional    ","PSV","17-Bit  ","N/A","N/A","01st Jan 15  ","N/A","N/A","N/A"
"6098","Galak-Z: The Dimensional    ","PC","17-Bit  ","N/A","N/A","29th Oct 15  ","N/A","N/A","N/A"
"6099","Galatea    ","PSV","Unknown  ","N/A","N/A","26th Feb 14  ","N/A","N/A","N/A"
"6100","Galax-e-mail    ","XBL","Microsoft  ","N/A","N/A","17th Nov 08  ","N/A","N/A","N/A"
"6101","Galaxian    ","5200","Atari  ","N/A","N/A","01st Jan 82  ","N/A","N/A","N/A"
"6102","Galaxian    ","NES","Namco  ","N/A","N/A","07th Sep 84  ","N/A","N/A","N/A"
"6103","Galaxian (Arcade)    ","VC","Namco Bandai  ","N/A","N/A","29th Sep 09  ","N/A","N/A","N/A"
"6104","Galaxian³    ","PS","Sony Computer Entertainment  ","N/A","N/A","01st Aug 96  ","N/A","N/A","N/A"
"6105","Galaxy 5000: Racing in the 51st Century    ","NES","Activision  ","N/A","N/A","01st Feb 91  ","N/A","N/A","N/A"
"6106","Galaxy Angel    ","PS2","Broccoli  ","N/A","N/A","17th Apr 03  ","N/A","N/A","N/A"
"6107","Galaxy Angel    ","XB","Broccoli  ","N/A","N/A","23rd Jan 03  ","N/A","N/A","N/A"
"6108","Galaxy Angel    ","PC","Broccoli  ","N/A","N/A","23rd Aug 02  ","N/A","N/A","N/A"
"6109","Galaxy Angel Game Boy Advance: Moridakusan Tenshi no Full Course Okawari Jiyuu    ","GBA","Marvelous Interactive  ","N/A","N/A","13th Sep 02  ","N/A","N/A","N/A"
"6110","Galaxy Angel II: Eigou Kaiki no Koku    ","PS2","Broccoli  ","N/A","0.02m","12th Mar 09  ","N/A","0.02m","N/A"
"6111","Galaxy Angel II: Mugen Kairou no Kagi    ","PS2","Broccoli  ","N/A","0.03m","18th Oct 07  ","N/A","0.03m","N/A"
"6112","Galaxy Angel II: Zettairyouiki no Tobira    ","PS2","Broccoli  ","N/A","0.03m","22nd Jun 06  ","N/A","0.03m","N/A"
"6113","Galaxy Angel: Eternal Lovers    ","PS2","Broccoli  ","N/A","N/A","24th Feb 05  ","N/A","N/A","N/A"
"6114","Galaxy Angel: Eternal Lovers    ","PC","Broccoli  ","N/A","N/A","24th Feb 05  ","N/A","N/A","N/A"
"6115","Galaxy Angel: Moonlit Lovers    ","PS2","Broccoli  ","N/A","N/A","26th Feb 04  ","N/A","N/A","N/A"
"6116","Galaxy Fight    ","SAT","Sunsoft  ","N/A","0.04m","03rd Jul 96  ","N/A","0.04m","0.00m"
"6117","Galaxy Fight    ","PS","Sunsoft  ","N/A","N/A","01st Apr 96  ","N/A","N/A","N/A"
"6118","Galaxy Fight    ","PSN","Sony Computer Entertainment  ","N/A","N/A","14th Dec 10  ","N/A","N/A","N/A"
"6119","Galaxy Fight: Universal Warriors    ","NG","SNK  ","N/A","N/A","25th Feb 95  ","N/A","N/A","N/A"
"6120","Galaxy Fight: Universal Warriors    ","VC","D4 Enterprise  ","N/A","N/A","23rd Mar 10  ","N/A","N/A","N/A"
"6121","Galaxy Fight: Universal Warriors (CD)    ","NG","Sunsoft  ","N/A","N/A","21st Apr 95  ","N/A","N/A","N/A"
"6122","Galaxy Force    ","MS","Activision  ","N/A","N/A","01st Jan 89  ","N/A","N/A","N/A"
"6123","Galaxy Force II    ","GEN","Sega  ","N/A","N/A","12th Aug 91  ","N/A","N/A","N/A"
"6124","Galaxy Force II    ","VC","Sega  ","N/A","N/A","11th May 09  ","N/A","N/A","N/A"
"6125","Galaxy Force II    ","PC","Sega  ","N/A","N/A","22nd Jul 10  ","N/A","N/A","N/A"
"6126","Galaxy Invasion    ","PC","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"6127","Galaxy Legend    ","And","Tap4Fun  ","N/A","N/A","08th Aug 13  ","N/A","N/A","N/A"
"6128","GALAXY OF DEATH    ","3DS","SelectSoft  ","N/A","N/A","10th Jan 13  ","N/A","N/A","N/A"
"6129","Galaxy Online    ","PC","IGG  ","N/A","N/A","01st Feb 09  ","N/A","N/A","N/A"
"6130","Galaxy Robo    ","SNES","Imagineer  ","N/A","N/A","11th Mar 94  ","N/A","N/A","N/A"
"6131","Galaxy Saver    ","DSi","G-Style  ","N/A","N/A","03rd Jan 13  ","N/A","N/A","N/A"
"6132","Galaxy Saver    ","3DS","G-Style  ","N/A","N/A","03rd Jan 13  ","N/A","N/A","N/A"
"6133","Galcon Fusion    ","PC","Hassey Enterprises, Inc.  ","N/A","N/A","11th Feb 10  ","N/A","N/A","N/A"
"6134","Galcon Labs    ","PSN","Beatshapers  ","N/A","N/A","27th Sep 11  ","N/A","N/A","N/A"
"6135","Gale Racer    ","SAT","Sega  ","N/A","0.07m","02nd Dec 94  ","N/A","0.07m","0.00m"
"6136","GALEOZ    ","PS","Atlus  ","N/A","N/A","20th Dec 96  ","N/A","N/A","N/A"
"6137","Galileo    ","DS","D3 Publisher  ","N/A","0.03m","16th Oct 08  ","N/A","0.03m","N/A"
"6138","Gallery: Landscapes    ","XBL","Microsoft  ","N/A","N/A","05th Jul 09  ","N/A","N/A","N/A"
"6139","Gallery: World Cities    ","XBL","Microsoft  ","N/A","N/A","15th Oct 09  ","N/A","N/A","N/A"
"6140","Gallop Racer    ","PS","Tecmo  ","N/A","0.19m","17th Mar 99  ","N/A","0.18m","0.01m"
"6141","Gallop Racer 2000    ","PS","Tecmo  ","N/A","0.12m","17th Feb 00  ","N/A","0.11m","0.01m"
"6142","Gallop Racer 2: One and Only Road to Victory    ","PS","Tecmo  ","N/A","0.27m","20th Nov 97  ","N/A","0.25m","0.02m"
"6143","Gallop Racer Inbreed    ","PS2","Tecmo  ","N/A","0.02m","02nd Nov 06  ","N/A","0.02m","N/A"
"6144","Gals Panic SS    ","SAT","Mycom  ","N/A","N/A","27th Sep 96  ","N/A","N/A","N/A"
"6145","Gamble Panic    ","GG","Sega  ","N/A","N/A","27th Jan 95  ","N/A","N/A","N/A"
"6146","Gambler Densetsu Tetsuya    ","PS2","Athena  ","N/A","0.07m","21st Jun 01  ","N/A","0.07m","N/A"
"6147","Gambler Densetsu Tetsuya Digest    ","PS2","Athena  ","N/A","N/A","27th May 04  ","N/A","N/A","N/A"
"6148","Gambler Densetsu Tetsuya: Kurouto Choujou Kessen    ","PS2","Athena  ","N/A","N/A","03rd Jul 03  ","N/A","N/A","N/A"
"6149","Gambler Densetsu Tetsuya: Shinjuku Tenun-hen    ","GB","Athena  ","N/A","N/A","09th Feb 01  ","N/A","N/A","N/A"
"6150","Gambler Densetsu: Tetsunari Yomigaeru Densetsu    ","GBA","Athena  ","N/A","N/A","19th Jul 02  ","N/A","N/A","N/A"
"6151","Gambler Jiko Chuushinha 2: Gekitou Tokyo Mahjong Land Hen    ","SCD","Game Arts  ","N/A","N/A","18th Dec 92  ","N/A","N/A","N/A"
"6152","Game & Watch Collection    ","DS","Nintendo  ","N/A","N/A","15th Dec 08  ","N/A","N/A","N/A"
"6153","Game & Watch Collection 2    ","DS","Nintendo  ","N/A","N/A","31st Mar 10  ","N/A","N/A","N/A"
"6154","Game & Watch Gallery    ","3DS","Nintendo  ","N/A","N/A","14th Jul 11  ","N/A","N/A","N/A"
"6155","Game & Watch: Ball    ","DSiW","Nintendo  ","N/A","N/A","19th Apr 10  ","N/A","N/A","N/A"
"6156","Game & Watch: Chef    ","DSiW","Nintendo  ","N/A","N/A","22nd Mar 10  ","N/A","N/A","N/A"
"6157","Game & Watch: Donkey Kong Jr.    ","DSiW","Nintendo  ","N/A","N/A","19th Apr 10  ","N/A","N/A","N/A"
"6158","Game & Watch: Flagman    ","DSiW","Nintendo  ","N/A","N/A","19th Apr 10  ","N/A","N/A","N/A"
"6159","Game & Watch: Helmet    ","DSiW","Nintendo  ","N/A","N/A","05th Apr 10  ","N/A","N/A","N/A"
"6160","Game & Watch: Judge    ","DSiW","Nintendo  ","N/A","N/A","22nd Mar 10  ","N/A","N/A","N/A"
"6161","Game & Watch: Manhole    ","DSiW","Nintendo  ","N/A","N/A","05th Apr 10  ","N/A","N/A","N/A"
